ElapsedTime,TaskNumber,TargetNumber
18.2641804,0,7
22.6325248,0,2
25.2419958,0,6
26.7283895,0,1
28.3888144,0,5
30.542032,0,9
36.2853287,0,4
39.0185932,0,8
41.89295,0,3
52.3862923,1,1
53.9647649,1,6
55.4448478,1,2
56.7448158,1,7
60.1363109,1,3
61.3294104,1,8
62.4822881,1,4
63.6438007,1,9
65.2251555,1,5
82.0853567,2,6
84.2871633,2,2
85.9564795,2,7
87.0481387,2,3
88.2225252,2,8
90.2364894,2,4
91.2994006,2,9
93.8588351,2,5
95.33097,2,1
99.2054373,3,9
100.6753773,3,5
102.6114757,3,1
104.5271898,3,6
106.4809587,3,2
113.9416432,3,7
115.1393541,3,3
116.7389204,3,8
117.8623703,3,4
123.745841,4,5
124.8850604,4,9
126.5073492,4,4
127.7675601,4,8
128.7756385,4,3
130.2185175,4,7
131.569006,4,2
133.635716,4,6
135.5275356,4,1
139.3517835,5,2
140.5426719,5,6
142.3941278,5,1
143.875306,5,5
144.9013374,5,9
145.9272472,5,4
147.3507447,5,8
148.3129054,5,3
149.7026975,5,7
152.0101722,6,3
153.295576,6,8
154.3274611,6,4
155.3436894,6,9
156.7538999,6,5
157.9181713,6,1
159.0659422,6,6
160.0926918,6,2
161.1843694,6,7
164.4013909,7,6
165.6425925,7,1
166.6401054,7,5
168.3640517,7,9
170.5419683,7,4
171.698413,7,8
172.9055235,7,3
174.5105326,7,7
176.3270133,7,2
179.3451206,8,9
180.4698231,8,4
182.4084268,8,8
186.7788512,8,3
187.9226753,8,7
189.0735869,8,2
190.2675607,8,6
191.4419439,8,1
192.5215753,8,5
195.2064839,9,4
196.608706,9,8
198.4182838,9,3
199.3804352,9,7
201.0750529,9,2
203.1148188,9,6
205.3106161,9,1
206.4498285,9,5
207.5846039,9,9
212.0490797,10,1
213.2949526,10,5
214.2999417,10,9
215.3407666,10,4
216.839444,10,8
219.0413849,10,3
220.0441184,10,7
221.3661758,10,2
222.9214686,10,6
225.657443,11,8
226.6966158,11,4
228.195663,11,9
229.3063198,11,5
231.9501107,11,1
233.0609103,11,6
236.0513359,11,2
237.6006675,11,7
238.6710638,11,3
240.8914223,12,4
242.2484805,12,9
243.4462611,12,5
244.5151655,12,1
246.5833203,12,6
247.7854841,12,2
249.0067993,12,7
249.9329002,12,3
250.9528465,12,8
253.8376734,13,5
255.0361576,13,1
256.1445576,13,6
257.0628226,13,2
258.2826459,13,7
259.1242747,13,3
260.5304241,13,8
261.9483454,13,4
263.3772646,13,9
265.9410808,14,3
267.3439729,14,7
268.2831919,14,2
270.288854,14,6
271.4356332,14,1
272.9600362,14,5
274.0689342,14,9
275.8865262,14,4
276.8348502,14,8
280.4874308,15,2
282.2231863,15,7
283.7935747,15,3
285.3758147,15,8
287.2991945,15,4
288.7039463,15,9
290.5426027,15,5
293.5872748,15,1
295.4163761,15,6
298.5226398,16,7
299.6483715,16,3
301.03062,16,8
302.364354,16,4
303.3958701,16,9
304.4693671,16,5
305.4937469,16,1
307.2738196,16,6
308.3872936,16,2
310.9057092,17,8
314.7459235,17,3
316.4460657,17,7
317.6477006,17,2
319.2315577,17,6
326.0771321,17,1
327.2875372,17,5
329.0097892,17,9
330.16762,17,4
