ElapsedTime,TaskNumber,TargetNumber
22.1667647,0,2
23.3650269,0,6
24.2676137,0,1
26.7340339,0,5
29.0123044,0,9
29.8759432,0,4
35.8681246,0,8
39.1580243,0,3
40.272101,0,7
47.2541686,1,7
48.2380979,1,2
49.1616137,1,6
53.08797,1,1
55.0595667,1,5
57.2019676,1,9
63.6198305,1,4
64.5383892,1,8
65.3948353,1,3
76.8207557,2,1
77.9278465,2,5
78.8925106,2,9
81.0944405,2,4
85.8891353,2,8
86.6707408,2,3
88.1700265,2,7
88.9772776,2,2
89.8076985,2,6
93.685464,3,6
94.4866182,3,1
95.2342531,3,5
95.9706925,3,9
96.6518415,3,4
97.3351529,3,8
97.9403052,3,3
98.556529,3,7
99.1190411,3,2
102.7966416,4,8
103.3769073,4,3
104.0193236,4,7
104.6304865,4,2
105.1755649,4,6
107.6696071,4,1
110.7689227,4,5
112.4014915,4,9
115.104473,4,4
122.4623749,5,5
123.8111225,5,1
124.5961918,5,6
125.6985017,5,2
126.3473679,5,7
126.876822,5,3
128.377053,5,8
129.2549883,5,4
129.8772313,5,9
135.3049269,6,4
135.9412537,6,8
136.9606269,6,3
137.5780109,6,7
138.6423467,6,2
139.8386553,6,6
141.4761596,6,1
144.0201852,6,5
144.7218586,6,9
155.3017908,7,4
160.3191396,7,9
161.2929547,7,5
161.9471485,7,1
163.0658235,7,6
163.6684916,7,2
165.5856123,7,7
166.2985671,7,3
166.9115603,7,8
173.6275203,8,3
174.8608154,8,8
175.8382529,8,4
176.5415364,8,9
177.5008602,8,5
178.713847,8,1
179.6967252,8,6
180.3605564,8,2
181.087767,8,7
199.1054637,9,9
204.5530175,9,5
206.7319955,9,1
208.085401,9,6
208.8001896,9,2
209.9466331,9,7
210.6022538,9,3
211.2747129,9,8
214.8681683,9,4
226.1611155,10,6
228.5549581,10,2
229.3428544,10,7
230.0311862,10,3
230.7712136,10,8
233.5677797,10,4
234.3249253,10,9
235.1915501,10,5
235.9482962,10,1
245.9268438,11,8
247.9205006,11,4
249.6037632,11,9
251.4555117,11,5
252.3032016,11,1
253.6100776,11,6
254.2751671,11,2
254.9750878,11,7
255.6172349,11,3
269.0206176,12,3
271.177301,12,7
271.921783,12,2
274.6129428,12,6
275.822673,12,1
277.4440391,12,5
278.184781,12,9
278.8343759,12,4
279.5028388,12,8
292.8146605,13,7
296.698335,13,3
297.4904697,13,8
299.5022337,13,4
301.562516,13,9
302.4011437,13,5
303.0919784,13,1
303.7325733,13,6
304.3519302,13,2
309.4638421,14,5
310.1403792,14,9
310.7777645,14,4
311.4456743,14,8
312.0767194,14,3
315.6458082,14,7
316.3957207,14,2
317.554802,14,6
318.7822589,14,1
323.7694935,15,1
325.0070317,15,6
326.1303228,15,2
326.7746564,15,7
327.3395631,15,3
327.979147,15,8
328.9632875,15,4
329.557437,15,9
330.2410544,15,5
336.3598386,16,2
336.9947044,16,7
338.1240787,16,3
338.7740865,16,8
339.3704004,16,4
340.0242951,16,9
340.6415277,16,5
341.2894294,16,1
341.8559295,16,6
348.6202951,17,9
349.4501283,17,4
350.1526008,17,8
350.7164646,17,3
351.3350812,17,7
351.969944,17,2
352.5980129,17,6
353.2450563,17,1
353.8388439,17,5
