ElapsedTime,TaskNumber,TargetNumber
8.6494339,0,1
10.9644919,0,5
12.7997954,0,9
14.480171,0,4
16.0352185,0,8
20.7109948,0,3
22.2224845,0,7
23.5111233,0,2
25.2400734,0,6
32.3602954,1,7
33.5552718,1,3
34.9493071,1,8
36.5229844,1,4
37.8064365,1,9
39.5226848,1,5
40.7142365,1,1
42.119665,1,6
43.1884709,1,2
47.5817536,2,6
48.717954,2,2
50.4384914,2,7
51.6815247,2,3
53.1286756,2,8
54.1502842,2,4
55.329932,2,9
56.7952767,2,5
59.7451933,2,1
62.5202462,3,4
63.6625102,3,8
64.8597237,3,3
66.3814555,3,7
67.6622949,3,2
68.7703166,3,6
70.2879576,3,1
71.3959863,3,5
72.9889645,3,9
75.3877048,4,1
76.9696105,4,6
78.420091,4,2
81.4407588,4,7
82.9311106,4,3
85.0705052,4,8
86.3814756,4,4
87.4591158,4,9
88.9837775,4,5
92.1414833,5,9
93.6096629,5,5
94.529509,5,1
96.9484723,5,6
97.8190399,5,2
99.287725,5,7
100.2680899,5,3
102.3048802,5,8
103.6255482,5,4
106.4796785,6,8
107.4284102,6,4
109.9025042,6,9
111.9474203,6,5
113.2160445,6,1
113.9459715,6,6
114.9774771,6,2
116.0117146,6,7
117.4573741,6,3
120.5557108,7,2
121.8878167,7,6
122.86333,7,1
124.0802901,7,5
125.9086145,7,9
126.9005137,7,4
128.1372454,7,8
129.3525572,7,3
130.8917502,7,7
133.7683747,8,5
136.6681558,8,1
137.7055168,8,6
138.6601698,8,2
139.9904114,8,7
141.2810451,8,3
142.5685727,8,8
144.0956375,8,4
145.6963116,8,9
148.0356883,9,5
149.2895478,9,9
150.2835446,9,4
152.2481663,9,8
153.2485337,9,3
155.4305664,9,7
157.7264018,9,2
159.0450362,9,6
166.6791307,9,1
170.9956001,10,6
172.4554045,10,1
174.6558568,10,5
175.9068987,10,9
176.9426176,10,4
177.7402929,10,8
178.9567657,10,3
179.6240246,10,7
180.5911215,10,2
184.1187252,11,8
185.0694223,11,3
185.8175997,11,7
186.7957735,11,2
187.9778825,11,6
188.6527535,11,1
190.0874485,11,5
190.8315331,11,9
192.1492249,11,4
194.0669635,12,4
195.6011193,12,9
196.6016531,12,5
198.0021518,12,1
199.9664616,12,6
201.4356839,12,2
202.4644623,12,7
203.4842209,12,3
204.7373445,12,8
208.3295908,13,2
209.5846839,13,7
210.5973034,13,3
211.6190135,13,8
212.5449147,13,4
213.5136213,13,9
214.5057388,13,5
216.1295831,13,1
217.1354035,13,6
219.1409618,14,9
220.1609555,14,4
221.8869971,14,8
222.7854267,14,3
223.5254151,14,7
224.5226961,14,2
226.04476,14,6
228.1037564,14,1
229.3379429,14,5
230.9009129,15,7
232.1491383,15,2
233.1456279,15,6
234.5356248,15,1
235.5251243,15,5
236.7792957,15,9
237.7979924,15,4
238.884832,15,8
240.9986772,15,3
243.6470868,16,3
244.7479982,16,8
246.0187465,16,4
247.7470304,16,9
248.9302999,16,5
249.8550273,16,1
251.5608424,16,6
253.9366298,16,2
254.9854918,16,7
264.6786187,17,3
266.0297902,17,7
267.0272555,17,2
268.284593,17,6
269.7994877,17,1
270.5415508,17,5
271.6901313,17,9
272.8749715,17,4
274.0234087,17,8
274.7604883,17,8
274.9944882,17,8
275.22582,17,8
275.4735333,17,8
275.7226031,17,8
275.959152,17,8
276.1907051,17,8
276.4662958,17,8
276.7130085,17,8
276.9695648,17,8
