ElapsedTime,TaskNumber,TargetNumber
23.2986187,0,6
24.3244664,0,1
26.306563,0,5
28.4979626,0,9
29.7154271,0,4
31.1333284,0,8
32.3752237,0,3
34.1474712,0,7
35.5039807,0,2
42.1523826,1,8
43.1860518,1,3
44.4988023,1,7
45.6865826,1,2
47.3933682,1,6
48.676354,1,1
49.7518263,1,5
50.9151225,1,9
52.2840862,1,4
55.4208828,2,1
56.7771847,2,5
57.9362752,2,9
59.3943779,2,4
60.568342,2,8
61.9597812,2,3
63.1796841,2,7
64.432425,2,2
65.6228852,2,6
67.8532822,3,3
68.8875653,3,8
70.6112404,3,4
72.3074742,3,9
73.4937155,3,5
74.9352676,3,1
77.204596,3,6
78.766107,3,2
79.9332967,3,7
82.4307079,4,2
83.7286663,4,7
85.3210691,4,3
86.6119114,4,8
87.8621809,4,4
89.362875,4,9
90.3514283,4,5
91.5312781,4,1
92.4786126,4,6
95.5548771,5,6
96.6764529,5,2
97.812318,5,7
98.9992303,5,3
100.0697354,5,8
101.1712696,5,4
102.7052789,5,9
103.7560825,5,5
107.5970886,5,1
112.572145,6,2
113.6506181,6,6
115.1841553,6,1
116.345912,6,5
118.5139333,6,9
119.6262771,6,4
120.7226814,6,8
121.8786569,6,3
122.9229508,6,7
131.746514,7,8
133.0726803,7,4
134.2611596,7,9
135.2745156,7,5
136.7315262,7,1
137.9991227,7,6
140.2664002,7,2
141.5426464,7,7
142.8514389,7,3
146.9159073,8,5
147.9189367,8,1
149.121076,8,6
151.7712922,8,2
152.8874879,8,7
154.0436861,8,3
155.2811984,8,8
156.5678542,8,4
157.9010315,8,9
162.1522702,9,4
163.4371943,9,9
164.4039786,9,5
165.390427,9,1
166.5652115,9,6
167.8054958,9,2
169.1896241,9,7
170.4393713,9,3
172.0243622,9,8
175.1138601,10,7
176.1092736,10,2
177.1864605,10,6
179.2851611,10,1
180.2403532,10,5
181.3206962,10,9
182.4062816,10,4
185.0048354,10,8
186.3039421,10,3
188.9357933,11,4
189.9508039,11,8
191.594868,11,3
192.6155074,11,7
194.0693026,11,2
195.7503822,11,6
197.814468,11,1
199.455813,11,5
201.2450812,11,9
204.5426548,12,5
207.5344555,12,9
208.7016872,12,4
210.0117047,12,8
211.1067382,12,3
212.1437114,12,7
213.336007,12,2
215.2738985,12,6
216.7732318,12,1
220.2101349,13,9
221.4243937,13,4
222.5759851,13,8
223.723207,13,3
225.3772067,13,7
226.9398831,13,2
228.9974909,13,6
230.8063788,13,1
231.7715759,13,5
234.3187288,14,9
235.3352337,14,5
237.7784158,14,1
238.8145297,14,6
240.1397496,14,2
243.0311458,14,7
244.2473197,14,3
245.7898988,14,8
246.8154226,14,4
249.5093353,15,7
250.6768281,15,3
251.8001132,15,8
252.8583114,15,4
253.8619812,15,9
254.9051464,15,5
256.2212123,15,1
257.2297358,15,6
258.3874911,15,2
261.4131808,16,1
262.7817,16,6
264.0167709,16,2
265.8107741,16,7
268.1187167,16,3
269.5477055,16,8
270.6678222,16,4
272.1700461,16,9
273.1872811,16,5
275.8239013,17,3
276.9583976,17,7
278.4243224,17,2
279.4821143,17,6
280.5667122,17,1
281.6367564,17,5
282.8448357,17,9
284.0160824,17,4
285.0886852,17,8
