ElapsedTime,TaskNumber,TargetNumber
3.4328033,0,7
6.1637839,0,2
7.5849184,0,6
10.9213464,0,1
22.9192217,0,5
25.6674411,0,9
27.2869218,0,4
28.6855459,0,8
32.2818958,0,3
39.0888641,1,7
40.3379693,1,3
41.6161505,1,8
43.0691321,1,4
45.7588244,1,9
46.806597,1,5
47.8217841,1,1
49.171679,1,6
50.1695541,1,2
52.8407751,2,5
56.3394862,2,9
58.047448,2,4
59.2895164,2,8
62.4404325,2,3
63.6466709,2,7
65.1183736,2,2
66.8408873,2,6
69.7056805,2,1
72.3687769,3,4
73.8009628,3,9
75.2551515,3,5
76.5713313,3,1
77.5510877,3,6
78.9275616,3,2
80.3664746,3,7
81.6843895,3,3
83.0049765,3,8
85.105403,4,6
88.2124867,4,1
89.3981409,4,5
90.9304515,4,9
92.1993788,4,4
93.6780662,4,8
94.9864097,4,3
96.412504,4,7
97.3714304,4,2
99.7528935,5,6
101.0039551,5,2
102.5018917,5,7
104.7440317,5,3
106.4854288,5,8
107.0495318,5,4
108.8624117,5,9
110.9785689,5,5
113.1289538,5,1
115.7431979,6,9
116.6905718,6,5
117.7099854,6,1
118.7745033,6,6
119.8954733,6,2
121.1888932,6,7
122.4096613,6,3
123.4528731,6,8
124.8274575,6,4
126.9121593,7,2
127.9298685,7,6
129.5310288,7,1
130.5654368,7,5
131.6586957,7,9
134.7159032,7,4
136.7240152,7,8
138.2602609,7,3
139.9823835,7,7
142.0529841,8,1
143.122591,8,6
145.7123034,8,2
147.6592464,8,7
149.0141181,8,3
151.7416322,8,8
153.058037,8,4
154.6661686,8,9
156.1969177,8,5
158.2234357,9,3
159.3322677,9,7
161.107089,9,2
162.1936943,9,6
163.3951656,9,1
164.5577947,9,5
165.7922901,9,9
168.1461825,9,4
170.0741098,9,8
174.2061352,10,8
175.2585843,10,4
176.6591566,10,9
178.9472261,10,5
180.2043816,10,1
181.4394024,10,6
182.6898891,10,2
187.119461,10,7
189.6218071,10,3
193.5207937,11,2
195.4006153,11,7
196.7761765,11,3
197.858786,11,8
198.8961208,11,4
200.3170813,11,9
201.4291446,11,5
202.8639832,11,1
204.775542,11,6
208.1232215,12,8
210.2933253,12,3
211.5240415,12,7
213.0124674,12,2
214.4597906,12,6
216.5636145,12,1
218.0613032,12,5
221.6181635,12,9
223.1230135,12,4
225.5750747,13,4
226.7856561,13,8
228.0187677,13,3
229.37519,13,7
231.4534127,13,2
232.8360005,13,6
234.7091108,13,1
236.1781672,13,5
237.9693675,13,9
240.9017469,14,9
242.02574,14,4
243.5114114,14,8
245.5153127,14,3
246.8711883,14,7
249.1993462,14,2
251.0013988,14,6
253.3072526,14,1
254.6879219,14,5
258.9484588,15,3
260.4578986,15,8
263.8269834,15,4
268.0706558,15,9
269.4740749,15,5
270.7884106,15,1
272.3454428,15,6
273.5770094,15,2
274.788798,15,7
277.8422311,16,5
279.308508,16,1
280.9093576,16,6
283.2388191,16,2
284.27343,16,7
285.3868617,16,3
286.4031139,16,8
287.5558086,16,4
290.3886539,16,9
295.3481993,17,1
297.2681012,17,5
298.9493008,17,9
300.878954,17,4
304.786284,17,8
306.9744556,17,3
308.3781581,17,7
309.6457046,17,2
311.6849699,17,6
