ElapsedTime,TaskNumber,TargetNumber
5.9840044,0,1
7.0344616,0,5
7.6525221,0,9
8.2828716,0,4
8.9054255,0,8
9.4659244,0,3
10.0887064,0,7
10.6801948,0,2
11.318691,0,6
12.9315635,1,9
13.6542251,1,5
14.2514931,1,1
14.8330324,1,6
15.4553395,1,2
15.9949456,1,7
17.1484031,1,3
17.7975434,1,8
18.3701659,1,4
19.9052552,2,5
20.5498042,2,9
21.1694119,2,4
21.7981825,2,8
22.8700323,2,3
24.0246119,2,7
24.5981147,2,2
25.2360719,2,6
25.8507845,2,1
28.0168303,3,6
28.7748272,3,2
29.3312172,3,7
29.8571064,3,3
30.3692098,3,8
30.8629334,3,4
31.4598639,3,9
32.1106143,3,5
32.6610954,3,1
34.7737046,4,7
35.307876,4,2
35.9975405,4,6
36.576564,4,1
37.280312,4,5
37.8916365,4,9
38.5219053,4,4
39.1360067,4,8
39.7464483,4,3
41.9811721,5,4
42.6737562,5,9
43.2846575,5,5
43.952286,5,1
44.5330654,5,6
45.1276627,5,2
45.7989973,5,7
46.8508941,5,3
47.5135401,5,8
49.4093127,6,1
50.023182,6,6
50.619316,6,2
51.202586,6,7
51.7147489,6,3
52.2842207,6,8
52.8506892,6,4
53.439316,6,9
54.8335277,6,5
56.5465133,7,9
57.1763212,7,4
57.8367848,7,8
58.3865107,7,3
59.0157541,7,7
59.6328057,7,2
61.3196383,7,6
61.9628739,7,1
62.5170351,7,5
64.0827957,8,7
64.6335406,8,3
65.8624635,8,8
66.5157221,8,4
67.1614607,8,9
67.802069,8,5
68.4027328,8,1
69.0377615,8,6
69.6441455,8,2
72.1189443,9,8
72.7339093,9,4
73.4289452,9,9
74.0349206,9,5
74.6767713,9,1
75.2665774,9,6
75.825162,9,2
76.3987043,9,7
76.9893732,9,3
78.9221848,10,8
79.5063415,10,3
80.0930269,10,7
80.697374,10,2
81.8641171,10,6
82.4471678,10,1
82.9874578,10,5
83.6210539,10,9
84.1944372,10,4
86.5357181,11,2
87.103178,11,6
87.709667,11,1
88.7788914,11,5
89.4056499,11,9
90.0176686,11,4
90.681346,11,8
91.2638043,11,3
91.8862593,11,7
94.2713637,12,3
94.8643987,12,7
95.4480825,12,2
96.0566332,12,6
96.6219218,12,1
97.6857045,12,5
98.337583,12,9
98.9268343,12,4
100.7059074,12,8
103.184347,13,4
103.870917,13,8
104.4395648,13,3
105.0360302,13,7
105.6481165,13,2
106.306904,13,6
106.9292785,13,1
107.5246787,13,5
108.1872774,13,9
112.2834747,14,5
113.0038722,14,1
113.5906473,14,6
114.2030532,14,2
114.7856339,14,7
115.3820797,14,3
116.0149887,14,8
116.5874698,14,4
117.2385999,14,9
120.5098481,15,3
121.105731,15,8
121.671488,15,4
122.4881801,15,9
123.2374051,15,5
123.920247,15,1
124.515937,15,6
125.647407,15,2
126.253277,15,7
128.1334199,16,6
128.7661161,16,1
129.8998667,16,5
130.5278324,16,9
131.1188908,16,4
131.7773019,16,8
132.3068259,16,3
132.9815459,16,7
133.5389266,16,2
135.7606601,17,2
137.0236276,17,7
137.6031128,17,3
138.2652405,17,8
138.7611657,17,4
139.363894,17,9
140.1899048,17,5
140.618869,17,1
141.1952865,17,6
