ElapsedTime,TaskNumber,TargetNumber
5.6384032,0,4
27.6355754,0,9
31.339576,0,5
39.5801831,0,1
41.0388453,0,6
42.4010078,0,2
43.6811341,0,7
45.0401707,0,3
46.3848227,0,8
51.061243,1,3
52.1919897,1,8
53.2616736,1,4
55.4309475,1,9
57.1530825,1,5
59.0848457,1,1
60.3245321,1,6
61.7512785,1,2
63.2573145,1,7
65.8557216,2,2
66.9214649,2,7
68.0682525,2,3
69.2525875,2,8
70.7430453,2,4
79.8281058,2,9
81.4758948,2,5
83.4332963,2,1
84.8967186,2,6
87.8278451,3,6
90.0963177,3,1
91.2275429,3,5
93.155895,3,9
94.4193881,3,4
95.3783289,3,8
96.3729072,3,3
97.4680442,3,7
99.3317929,3,2
104.4027727,4,1
105.68845,4,6
108.625028,4,2
109.7268723,4,7
110.9125797,4,3
112.9368448,4,8
114.0002229,4,4
115.4085034,4,9
117.4390518,4,5
120.1986784,5,8
121.572313,5,3
122.6812275,5,7
123.8990478,5,2
124.9265055,5,6
126.7556965,5,1
127.8379319,5,5
129.4470636,5,9
131.0740826,5,4
136.8467762,6,2
138.2981154,6,6
139.4228088,6,1
140.6610925,6,5
142.4412651,6,9
143.6262091,6,4
144.6512194,6,8
146.1717894,6,3
147.2037871,6,7
149.8423346,7,5
150.8977401,7,9
151.96876,7,4
152.9378346,7,8
153.7737332,7,3
154.7215867,7,7
155.6866962,7,2
156.9440031,7,6
158.4317456,7,1
161.5892104,8,3
162.9648307,8,7
164.199751,8,2
166.4915788,8,6
167.5337186,8,1
168.5149274,8,5
170.6853529,8,9
171.7526737,8,4
173.167073,8,8
175.5130768,9,9
176.6952055,9,5
177.7811101,9,1
178.9143589,9,6
180.2810656,9,2
182.0004637,9,7
183.7127085,9,3
186.4953003,9,8
187.5093079,9,4
189.7183315,10,8
190.7663381,10,4
192.2057386,10,9
193.2804438,10,5
195.2617078,10,1
196.2228821,10,6
197.3795928,10,2
198.9360164,10,7
200.1883325,10,3
202.2807157,11,7
203.3196484,11,3
205.3214921,11,8
206.5728985,11,4
207.9014112,11,9
209.4182329,11,5
211.2080091,11,1
212.2902492,11,6
216.046738,11,2
219.5546005,12,5
220.5046763,12,1
221.9835934,12,6
223.7337006,12,2
224.9135762,12,7
226.1468072,12,3
227.1505159,12,8
228.5870893,12,4
230.0305144,12,9
233.1320919,13,6
234.6101652,13,2
235.5987663,13,7
236.5386622,13,3
238.4274992,13,8
239.3132384,13,4
241.5442261,13,9
242.6285653,13,5
244.2474781,13,1
247.2255739,14,7
248.5883473,14,2
249.5376658,14,6
251.7092749,14,1
253.8208745,14,5
255.5284943,14,9
256.7464366,14,4
257.6910132,14,8
259.8194343,14,3
264.4067567,15,1
265.4347513,15,5
266.5202031,15,9
267.8661389,15,4
269.547283,15,8
271.2285804,15,3
273.7004449,15,7
275.3181496,15,2
276.6535949,15,6
281.5948103,16,4
283.0645647,16,8
284.2685971,16,3
285.4746694,16,7
286.7756515,16,2
287.8527352,16,6
289.9640003,16,1
291.2611529,16,5
292.5325908,16,9
295.0573674,17,9
296.6245337,17,4
299.3153,17,8
300.9456994,17,3
302.4072066,17,7
303.5659568,17,2
304.9419216,17,6
305.8606365,17,1
306.8394043,17,5
