ElapsedTime,TaskNumber,TargetNumber
3.2295309,0,5
4.0263396,0,9
4.8211371,0,4
5.5609422,0,8
6.3653376,0,3
7.0374594,0,7
8.3729965,0,2
9.6288234,0,6
10.380433,0,1
12.7884964,1,8
13.4721068,1,3
14.1722204,1,7
14.8141808,1,2
16.5045192,1,6
17.2358637,1,1
18.0070202,1,5
18.7222448,1,9
19.4126622,1,4
20.9333503,2,4
23.0688048,2,8
25.691192,2,3
26.5150964,2,7
27.2640987,2,2
28.5739463,2,6
29.7970044,2,1
30.6531524,2,5
31.485719,2,9
33.0960009,3,5
33.8639765,3,1
34.5828757,3,6
36.0061498,3,2
36.7614574,3,7
37.4898246,3,3
38.2671699,3,8
39.0728464,3,4
39.9544487,3,9
42.006928,4,1
42.8309551,4,6
43.6139417,4,2
44.4421632,4,7
45.2098878,4,3
46.0546601,4,8
46.7588345,4,4
47.392454,4,9
48.1903646,4,5
50.0246569,5,8
50.7586553,5,4
51.5147154,5,9
52.5335873,5,5
53.4147132,5,1
54.1053076,5,6
54.7529607,5,2
56.7395377,5,7
57.5742215,5,3
59.4068689,6,1
60.9045904,6,5
62.3358464,6,9
63.2581217,6,4
64.0062199,6,8
65.4023425,6,3
66.2149068,6,7
67.7054721,6,2
68.4882508,6,6
70.1315517,7,3
70.8665575,7,8
71.5744008,7,4
72.2586553,7,9
73.0593321,7,5
73.7670609,7,1
74.4296899,7,6
75.0854996,7,2
75.7639683,7,7
77.7808471,8,4
78.5446796,8,9
79.326783,8,5
79.9846121,8,1
80.5865683,8,6
81.246883,8,2
81.9292096,8,7
82.5670438,8,3
83.1068446,8,8
84.8274996,9,6
85.4481343,9,1
86.0981863,9,5
86.7230912,9,9
87.6082492,9,4
88.2906076,9,8
88.8658821,9,3
90.9689407,9,7
91.5782931,9,2
93.422359,10,3
94.1097993,10,7
94.8429814,10,2
95.5268651,10,6
96.1759475,10,1
98.5449156,10,5
99.2801601,10,9
99.9712988,10,4
100.6505957,10,8
102.7450635,11,2
104.057537,11,7
105.9062163,11,3
106.6826195,11,8
107.3623581,11,4
107.9883847,11,9
108.761549,11,5
110.087962,11,1
110.7389727,11,6
113.6610274,12,6
114.3549992,12,2
115.5883789,12,7
116.236834,12,3
117.9270805,12,8
118.5385059,12,4
119.2380849,12,9
121.8160495,12,5
122.5375579,12,1
124.2866103,13,7
126.1152443,13,2
126.8865787,13,6
127.6220344,13,1
128.431107,13,5
129.1540595,13,9
129.8355792,13,4
130.5023013,13,8
131.1405306,13,3
132.930459,14,9
134.8016207,14,5
135.691922,14,1
136.3952933,14,6
138.0626646,14,2
138.8289929,14,7
139.4822807,14,3
140.3125943,14,8
141.0761577,14,4
143.739148,15,7
144.5122051,15,3
145.9779613,15,8
146.7782092,15,4
147.538894,15,9
148.2982293,15,5
148.9808901,15,1
149.7048141,15,6
150.4117236,15,2
154.191767,16,9
155.3486227,16,4
156.0483562,16,8
157.7992808,16,3
159.221366,16,7
160.3407036,16,2
161.0728965,16,6
161.9195177,16,1
163.2613228,16,5
165.452252,17,2
166.2406695,17,6
166.9898729,17,1
167.7692261,17,5
168.4855936,17,9
169.2046481,17,4
169.9208868,17,8
170.5751103,17,3
172.2484107,17,7
