ElapsedTime,TaskNumber,TargetNumber
4.8200878,0,8
6.0268377,0,4
8.5420433,0,9
9.476049,0,5
12.4019669,0,1
13.511342,0,6
14.5886315,0,2
15.4838366,0,7
17.1528231,0,3
21.7443198,1,7
23.1240681,1,3
24.818801,1,8
25.9517078,1,4
29.1110359,1,9
30.2835129,1,5
31.2740347,1,1
32.7618216,1,6
35.4089922,1,2
42.5233318,2,7
43.9637021,2,3
45.3728098,2,8
46.1638992,2,4
47.7504945,2,9
49.1300014,2,5
52.3726687,2,1
53.6899932,2,6
54.6317318,2,2
57.844794,3,4
59.0694386,3,9
60.3082082,3,5
64.5859764,3,1
66.0863415,3,6
68.3833003,3,2
70.0753349,3,7
71.4829118,3,3
72.6267518,3,8
