ElapsedTime,TaskNumber,TargetNumber
66.4884192,0,2
70.5779076,0,7
71.7786402,0,3
72.7436926,0,8
73.6393874,0,4
75.5821256,0,9
76.7994296,0,5
77.9193547,0,1
79.1716878,0,6
90.0822218,1,8
91.3708982,1,3
92.735046,1,7
93.7659493,1,2
95.3518317,1,6
96.4434872,1,1
97.751435,1,5
98.8591584,1,9
100.2481035,1,4
103.6500209,2,1
104.9161543,2,5
105.8802119,2,9
106.9465096,2,4
108.3981376,2,8
109.6281655,2,3
110.6258333,2,7
111.6321328,2,2
112.6106482,2,6
122.0825778,3,6
123.2635807,3,1
124.2735081,3,5
125.2789451,3,9
126.8558624,3,4
127.8790433,3,8
129.1897393,3,3
130.2425217,3,7
131.1782748,3,2
141.4508757,4,3
142.8204616,4,8
143.9127542,4,4
144.9408824,4,9
145.8557832,4,5
146.7955775,4,1
149.2475669,4,6
152.0405152,4,2
153.5412494,4,7
