27,0,0,960,540
705,0,0,960,540
732,0,0,960,540
741,0,0,960,540
749,0,0,960,540
756,0,0,960,540
765,0,0,960,540
772,0,0,960,540
782,0,0,960,540
789,0,0,960,540
796,0,0,960,540
803,0,0,960,540
809,0,0,960,540
818,0,0,960,540
823,0,0,960,540
831,0,0,960,540
837,0,0,960,540
844,0,0,960,540
850,0,0,960,540
856,0,0,960,540
863,0,0,960,540
870,0,0,960,540
877,0,0,960,540
885,0,0,960,540
892,0,0,960,540
900,0,0,960,540
907,0,0,960,540
916,0,0,960,540
923,0,0,960,540
932,0,0,960,540
939,0,0,960,540
946,0,0,960,540
953,0,0,960,540
959,0,0,960,540
969,0,0,960,540
976,0,0,960,540
984,0,0,960,540
990,0,0,960,540
998,0,0,960,540
1004,0,0,960,540
1010,0,0,960,540
1017,0,0,960,540
1023,0,0,960,540
1034,0,0,960,540
1040,0,0,960,540
1048,0,0,960,540
1060,0,0,960,540
1069,0,0,960,540
1075,0,0,960,540
1083,0,0,960,540
1088,0,0,960,540
1095,0,0,960,540
1102,0,0,960,540
1108,0,0,960,540
1116,0,0,960,540
1123,0,0,960,540
1130,0,0,960,540
1136,0,0,960,540
1144,0,0,960,540
1153,0,0,960,540
1162,0,0,960,540
1169,0,0,960,540
1186,0,0,960,540
1192,0,0,960,540
1201,0,0,960,540
1206,0,0,960,540
1215,0,0,960,540
1221,0,0,960,540
1228,0,0,960,540
1235,0,0,960,540
1241,0,0,960,540
1249,0,0,960,540
1255,0,0,960,540
1262,0,0,960,540
1270,0,0,960,540
1378,0,0,960,540
1400,0,0,960,540
1406,0,0,960,540
1412,0,0,960,540
1420,0,0,960,540
1423,0,0,960,540
1426,0,0,960,540
1432,0,0,960,540
1436,0,0,960,540
1439,0,0,960,540
1442,0,0,960,540
1447,0,0,960,540
1450,0,0,960,540
1454,0,0,960,540
1457,0,0,960,540
1463,0,0,960,540
1468,0,0,960,540
1472,0,0,960,540
1476,0,0,960,540
1482,0,0,960,540
1486,0,0,960,540
1490,0,0,960,540
1495,0,0,960,540
1500,0,0,960,540
1504,0,0,960,540
1508,0,0,960,540
1512,0,0,960,540
1517,0,0,960,540
1521,0,0,960,540
1524,0,0,960,540
1529,0,0,960,540
1534,0,0,960,540
1539,0,0,960,540
1543,0,0,960,540
1550,0,0,960,540
1554,0,0,960,540
1557,0,0,960,540
1561,0,0,960,540
1566,0,0,960,540
1570,0,0,960,540
1574,0,0,960,540
1579,0,0,960,540
1584,0,0,960,540
1588,0,0,960,540
1591,0,0,960,540
1597,0,0,960,540
1602,0,0,960,540
1606,0,0,960,540
1609,0,0,960,540
1614,0,0,960,540
1618,0,0,960,540
1621,0,0,960,540
1625,0,0,960,540
1631,0,0,960,540
1635,0,0,960,540
1638,0,0,960,540
1642,0,0,960,540
1646,0,0,960,540
1650,0,0,960,540
1655,0,0,960,540
1658,0,0,960,540
1668,0,0,960,540
1672,0,0,960,540
1676,0,0,960,540
1682,0,0,960,540
1687,0,0,960,540
1690,0,0,960,540
1695,0,0,960,540
1700,0,0,960,540
1704,0,0,960,540
1711,0,0,960,540
1720,0,0,960,540
1726,0,0,960,540
1735,0,0,960,540
1737,0,0,960,540
1741,0,0,960,540
1746,0,0,960,540
1751,0,0,960,540
1755,0,0,960,540
1758,0,0,960,540
1763,0,0,960,540
1767,0,0,960,540
1772,0,0,960,540
1775,0,0,960,540
1781,0,0,960,540
1785,0,0,960,540
1789,0,0,960,540
1793,0,0,960,540
1799,0,0,960,540
1802,0,0,960,540
1807,0,0,960,540
1811,0,0,960,540
1816,0,0,960,540
1821,0,0,960,540
1825,0,0,960,540
1830,0,0,960,540
1834,0,0,960,540
1838,0,0,960,540
1842,0,0,960,540
1848,0,0,960,540
1853,0,0,960,540
1856,0,0,960,540
1860,0,0,960,540
1864,0,0,960,540
1869,0,0,960,540
1873,0,0,960,540
1877,0,0,960,540
1884,0,0,960,540
1888,0,0,960,540
1891,0,0,960,540
1896,0,0,960,540
