ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
12,0,0,3,1
107,0,0,3,1
119,0,0,3,1
131,0,0,3,1
137,0,0,3,1
145,0,0,3,1
152,0,0,3,1
160,0,0,3,1
167,0,0,3,1
174,0,0,3,1
183,0,0,3,1
190,0,0,3,1
198,0,0,3,1
204,0,0,3,1
214,0,0,3,1
220,0,0,3,1
229,0,0,3,1
235,0,0,3,1
243,0,0,3,1
250,0,0,3,1
265,0,0,3,1
272,0,0,3,1
280,0,0,3,1
287,0,0,3,1
296,0,0,3,1
302,0,0,3,1
309,0,0,3,1
318,0,0,3,1
324,0,0,3,1
334,0,0,3,1
340,0,0,3,1
349,0,0,3,1
355,0,0,3,1
362,0,0,3,1
370,0,0,3,1
378,0,0,3,1
385,0,0,3,1
393,0,0,3,1
401,0,0,3,1
407,0,0,3,1
417,0,0,3,1
423,0,0,3,1
432,0,0,3,1
438,0,0,3,1
446,0,0,3,1
453,0,0,3,1
460,0,0,3,1
469,0,0,3,1
475,0,0,3,1
484,0,0,3,1
491,0,0,3,1
500,0,0,3,1
506,0,0,3,1
514,0,0,3,1
521,0,0,3,1
529,0,0,3,1
536,0,0,3,1
543,0,0,3,1
552,0,0,3,1
558,0,0,3,1
566,0,0,3,1
573,0,0,3,1
582,0,0,3,1
589,0,0,3,1
597,0,0,3,1
603,0,0,3,1
612,0,0,3,1
619,0,0,3,1
626,0,0,3,1
635,0,0,3,1
642,0,0,3,1
650,0,0,3,1
657,0,0,3,1
666,0,0,3,1
672,0,0,3,1
680,0,0,3,1
687,0,0,3,1
696,0,0,3,1
702,0,0,3,1
711,0,0,3,1
718,0,0,3,1
725,0,0,3,1
734,0,0,3,1
740,0,0,3,1
749,0,0,3,1
756,0,0,3,1
765,0,0,3,1
772,0,0,3,1
781,0,0,3,1
788,0,0,3,1
796,0,0,3,1
803,0,0,3,1
810,0,0,3,1
818,0,0,3,1
824,0,0,3,1
835,0,0,3,1
842,0,0,3,1
850,0,0,3,1
857,0,0,3,1
866,0,0,3,1
873,0,0,3,1
882,0,0,3,1
889,0,0,3,1
897,0,0,3,1
904,0,0,3,1
913,0,0,3,1
920,0,0,3,1
928,0,0,3,1
935,0,0,3,1
943,0,0,3,1
952,0,0,3,1
961,0,0,3,1
969,0,0,3,1
979,0,0,3,1
987,0,0,3,1
996,0,0,3,1
1003,0,0,3,1
1011,0,0,3,1
1019,0,0,3,1
1026,0,0,3,1
1034,0,0,3,1
1040,0,0,3,1
1049,0,0,3,1
1055,0,0,3,1
1063,0,0,3,1
1070,0,0,3,1
1079,0,0,3,1
1086,0,0,3,1
1095,0,0,3,1
1103,0,0,3,1
1112,0,0,3,1
1121,0,0,3,1
1132,0,0,3,1
1139,0,0,3,1
1154,0,0,3,1
1162,0,0,3,1
1169,0,0,3,1
1177,0,0,3,1
1185,0,0,3,1
1191,0,0,3,1
1199,0,0,3,1
1206,0,0,3,1
1214,0,0,3,1
1221,0,0,3,1
1229,0,0,3,1
1237,0,0,3,1
1245,0,0,3,1
1253,0,0,3,1
1259,0,0,3,1
1267,0,0,3,1
1274,0,0,3,1
1283,0,0,3,1
1290,0,0,3,1
1299,0,0,3,1
1305,0,0,3,1
1313,0,0,3,1
1322,0,0,3,1
1331,0,0,3,1
1338,0,0,3,1
1346,0,0,3,1
1354,0,0,3,1
1362,0,0,3,1
1370,0,0,3,1
1378,0,0,3,1
1385,0,0,3,1
1393,0,0,3,1
1400,0,0,3,1
1407,0,0,3,1
1416,0,0,3,1
1422,0,0,3,1
1431,0,0,3,1
1438,0,0,3,1
1445,0,0,3,1
1452,0,0,3,1
1460,0,0,3,1
1470,0,0,3,1
1478,0,0,3,1
1485,0,0,3,1
1493,0,0,3,1
1501,0,0,3,1
1509,0,0,3,1
1516,0,0,3,1
1523,0,0,3,1
1532,0,0,3,1
1538,0,0,3,1
1547,0,0,3,1
1555,0,0,3,1
1564,0,0,3,1
1571,0,0,3,1
1580,0,0,3,1
1587,0,0,3,1
1596,0,0,3,1
1602,0,0,3,1
1612,0,0,3,1
1618,0,0,3,1
1625,0,0,3,1
1634,0,0,3,1
1640,0,0,3,1
1650,0,0,3,1
1656,0,0,3,1
1664,0,0,3,1
1675,1,0,3,1
1682,1,0,3,1
1689,1,0,3,1
1699,1,0,3,1
1705,1,0,3,1
1714,1,0,3,1
1720,1,0,3,1
1730,1,0,3,1
1737,1,0,3,1
1745,1,0,3,1
