ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
1,0,0,3,1
57,0,0,3,1
104,0,0,3,1
113,0,0,3,1
120,0,0,3,1
129,0,0,3,1
135,0,0,3,1
143,0,0,3,1
150,0,0,3,1
158,0,0,3,1
166,0,0,3,1
172,0,0,3,1
181,0,0,3,1
189,0,0,3,1
198,0,0,3,1
204,0,0,3,1
213,0,0,3,1
219,0,0,3,1
230,0,0,3,1
236,0,0,3,1
245,0,0,3,1
251,0,0,3,1
259,0,0,3,1
266,0,0,3,1
271,0,0,3,1
280,0,0,3,1
286,0,0,3,1
295,0,0,3,1
301,0,0,3,1
309,0,0,3,1
315,0,0,3,1
321,0,0,3,1
330,0,0,3,1
337,0,0,3,1
346,0,0,3,1
352,0,0,3,1
360,0,0,3,1
367,0,0,3,1
376,0,0,3,1
382,0,0,3,1
388,0,0,3,1
397,0,0,3,1
404,0,0,3,1
411,0,0,3,1
417,0,0,3,1
425,0,0,3,1
432,0,0,3,1
438,0,0,3,1
446,0,0,3,1
452,0,0,3,1
460,0,0,3,1
468,0,0,3,1
476,0,0,3,1
484,0,0,3,1
490,0,0,3,1
497,0,0,3,1
504,0,0,3,1
512,0,0,3,1
518,0,0,3,1
526,0,0,3,1
533,0,0,3,1
539,0,0,3,1
550,0,0,3,1
558,0,0,3,1
567,0,0,3,1
573,0,0,3,1
580,0,0,3,1
586,0,0,3,1
595,0,0,3,1
601,0,0,3,1
610,0,0,3,1
617,0,0,3,1
625,0,0,3,1
631,0,0,3,1
638,0,0,3,1
648,0,0,3,1
654,0,0,3,1
663,0,0,3,1
670,0,0,3,1
677,0,0,3,1
685,0,0,3,1
693,0,0,3,1
700,0,0,3,1
708,0,0,3,1
715,1,1,3,1
720,1,1,3,1
729,1,1,3,1
735,1,1,3,1
744,1,1,3,1
751,1,1,3,1
760,1,1,3,1
767,1,1,3,1
776,1,1,3,1
782,1,1,3,1
789,1,1,3,1
797,1,1,3,1
804,1,1,3,1
811,1,1,3,1
818,1,1,3,1
827,1,1,3,1
834,1,1,3,1
841,1,1,3,1
849,1,1,3,1
856,1,1,3,1
865,1,1,3,1
871,1,1,3,1
879,1,1,3,1
886,1,1,3,1
895,1,1,3,1
902,1,1,3,1
910,1,1,3,1
917,1,1,3,1
924,1,1,3,1
932,1,1,3,1
939,1,1,3,1
948,1,1,3,1
954,1,1,3,1
963,1,1,3,1
970,1,1,3,1
978,1,1,3,1
985,1,1,3,1
993,1,1,3,1
1000,1,1,3,1
1007,1,1,3,1
1014,1,1,3,1
1020,1,1,3,1
1029,1,1,3,1
1036,1,1,3,1
1045,1,1,3,1
1051,1,1,3,1
1058,1,1,3,1
1073,1,1,3,1
1081,1,1,3,1
1087,1,1,3,1
1094,1,1,3,1
1101,1,1,3,1
1110,1,1,3,1
1116,1,1,3,1
1124,1,1,3,1
1132,1,1,3,1
1138,1,1,3,1
1145,1,1,3,1
1151,1,1,3,1
1159,1,1,3,1
1168,1,1,3,1
1176,1,1,3,1
1184,1,1,3,1
1192,1,1,3,1
1198,1,1,3,1
1205,1,1,3,1
1214,1,1,3,1
1219,1,1,3,1
1229,1,1,3,1
1236,1,1,3,1
1245,1,1,3,1
1252,1,1,3,1
1261,1,1,3,1
1268,1,1,3,1
1277,1,1,3,1
1284,1,1,3,1
1293,1,1,3,1
1301,1,1,3,1
1310,1,1,3,1
1316,1,1,3,1
1325,1,1,3,1
1332,1,1,3,1
1338,1,1,3,1
1346,2,2,3,1
1353,2,2,3,1
1361,2,2,3,1
1369,2,2,3,1
1376,2,2,3,1
1384,2,2,3,1
1391,2,2,3,1
1399,2,2,3,1
1406,2,2,3,1
1415,2,2,3,1
1421,2,2,3,1
1430,2,2,3,1
1436,2,2,3,1
1444,2,2,3,1
1451,2,2,3,1
1460,2,2,3,1
1467,2,2,3,1
1474,2,2,3,1
1481,2,2,3,1
1488,2,2,3,1
1497,2,2,3,1
1502,2,2,3,1
1511,2,2,3,1
1517,2,2,3,1
1525,2,2,3,1
1532,2,2,3,1
1539,2,2,3,1
1548,2,2,3,1
1554,2,2,3,1
1562,2,2,3,1
1570,2,2,3,1
1579,2,2,3,1
1587,2,2,3,1
1596,2,2,3,1
1602,2,2,3,1
1610,2,2,3,1
1617,2,2,3,1
1626,2,2,3,1
1633,2,2,3,1
1642,2,2,3,1
1649,2,2,3,1
1656,2,2,3,1
1665,2,2,3,1
1671,2,2,3,1
1679,2,2,3,1
1686,2,2,3,1
1694,2,2,3,1
1701,2,2,3,1
1709,2,2,3,1
1716,2,2,3,1
1724,2,2,3,1
1731,2,2,3,1
1737,2,2,3,1
1746,2,2,3,1
1752,2,2,3,1
1759,2,2,3,1
1767,2,2,3,1
1776,2,2,3,1
1782,2,2,3,1
1791,2,2,3,1
1799,2,2,3,1
1806,2,2,3,1
1814,2,2,3,1
1819,2,2,3,1
1828,2,2,3,1
1834,2,2,3,1
1842,2,2,3,1
1850,2,2,3,1
1856,2,2,3,1
1864,2,2,3,1
1871,2,2,3,1
1881,2,2,3,1
1888,2,2,3,1
1896,2,2,3,1
1902,2,2,3,1
1911,2,2,3,1
1918,2,2,3,1
1927,2,2,3,1
1933,2,2,3,1
1940,2,2,3,1
1949,2,2,3,1
1958,2,2,3,1
1967,2,2,3,1
1974,2,2,3,1
1982,2,2,3,1
1991,2,2,3,1
1999,2,2,3,1
2006,2,2,3,1
2014,2,2,3,1
2020,2,2,3,1
2029,2,2,3,1
2035,2,2,3,1
2044,2,2,3,1
2051,2,2,3,1
2059,2,2,3,1
2069,2,2,3,1
2078,2,2,3,1
2085,2,2,3,1
2093,2,2,3,1
2100,2,2,3,1
2109,2,2,3,1
2116,2,2,3,1
2126,2,2,3,1
2133,2,2,3,1
2143,2,2,3,1
2150,2,2,3,1
2157,2,2,3,1
2165,2,2,3,1
2171,2,2,3,1
2179,2,2,3,1
2186,2,2,3,1
2194,2,2,3,1
2201,2,2,3,1
2216,2,2,3,1
2222,2,2,3,1
2231,2,2,3,1
2237,2,2,3,1
2245,2,2,3,1
2251,2,2,3,1
2260,2,2,3,1
2268,2,2,3,1
2277,2,2,3,1
2284,2,2,3,1
2291,2,2,3,1
2299,2,2,3,1
2306,2,2,3,1
2313,2,2,3,1
2320,2,2,3,1
2329,2,2,3,1
2336,2,2,3,1
2344,2,2,3,1
2351,2,2,3,1
2359,2,2,3,1
2366,2,2,3,1
2370,2,2,3,1
2379,2,2,3,1
2386,2,2,3,1
2395,2,2,3,1
2402,2,2,3,1
2411,2,2,3,1
2417,2,2,3,1
2426,2,2,3,1
2433,2,2,3,1
2441,2,2,3,1
2449,2,2,3,1
2455,2,2,3,1
2464,2,2,3,1
2473,2,2,3,1
2482,2,2,3,1
2490,2,2,3,1
2498,2,2,3,1
2504,2,2,3,1
2512,2,2,3,1
2519,2,2,3,1
2528,2,2,3,1
2534,2,2,3,1
2542,2,2,3,1
2549,2,2,3,1
2557,2,2,3,1
2565,2,2,3,1
2572,2,2,3,1
2581,2,2,3,1
2589,2,2,3,1
2597,2,2,3,1
2604,2,2,3,1
2612,2,2,3,1
2619,2,2,3,1
2627,2,2,3,1
2634,2,2,3,1
2641,2,2,3,1
2648,2,2,3,1
2654,2,2,3,1
2662,2,2,3,1
2669,2,2,3,1
2679,2,2,3,1
2686,3,3,3,1
2694,3,3,3,1
2701,3,3,3,1
2709,3,3,3,1
2716,3,3,3,1
2724,3,3,3,1
2731,3,3,3,1
2738,3,3,3,1
2747,3,3,3,1
2753,3,3,3,1
2761,3,3,3,1
2768,3,3,3,1
2776,3,3,3,1
2783,3,3,3,1
2792,3,3,3,1
2799,3,3,3,1
2807,3,3,3,1
2814,3,3,3,1
2820,3,3,3,1
2828,3,3,3,1
2835,3,3,3,1
2844,3,3,3,1
2850,3,3,3,1
2858,3,3,3,1
2864,3,3,3,1
2870,3,3,3,1
2881,3,3,3,1
2887,3,3,3,1
2895,3,3,3,1
2901,3,3,3,1
2910,3,3,3,1
2917,3,3,3,1
2925,3,3,3,1
2932,3,3,3,1
2938,3,3,3,1
2948,3,3,3,1
2954,3,3,3,1
2964,3,3,3,1
2970,3,3,3,1
2978,3,3,3,1
2986,3,3,3,1
2996,3,3,3,1
3002,3,3,3,1
3012,3,3,3,1
3018,3,3,3,1
3027,3,3,3,1
3034,3,3,3,1
3043,3,3,3,1
3050,3,3,3,1
3057,3,3,3,1
3065,3,3,3,1
3073,3,3,3,1
3080,3,3,3,1
3087,3,3,3,1
3096,3,3,3,1
3102,3,3,3,1
3111,3,3,3,1
3118,3,3,3,1
3127,3,3,3,1
3134,3,3,3,1
3142,3,3,3,1
3148,3,3,3,1
3156,3,3,3,1
3165,3,3,3,1
3172,3,3,3,1
3180,3,3,3,1
3187,3,3,3,1
3196,3,3,3,1
3202,3,3,3,1
3211,3,3,3,1
3218,3,3,3,1
3227,3,3,3,1
3233,3,3,3,1
3240,3,3,3,1
3249,3,3,3,1
3256,3,3,3,1
3264,3,3,3,1
3270,3,3,3,1
3279,3,3,3,1
3286,3,3,3,1
3294,3,3,3,1
3301,3,3,3,1
3309,3,3,3,1
3316,3,3,3,1
3325,3,3,3,1
3332,3,3,3,1
3348,3,3,3,1
3354,3,3,3,1
3362,3,3,3,1
3369,3,3,3,1
3376,3,3,3,1
3383,3,3,3,1
3390,3,3,3,1
3398,3,3,3,1
3404,3,3,3,1
3413,3,3,3,1
3418,3,3,3,1
3427,3,3,3,1
3433,3,3,3,1
3441,3,3,3,1
3448,3,3,3,1
3455,3,3,3,1
3463,3,3,3,1
3469,3,3,3,1
3476,3,3,3,1
3483,3,3,3,1
3490,3,3,3,1
3498,3,3,3,1
3504,3,3,3,1
3513,3,3,3,1
3518,3,3,3,1
3527,4,4,3,1
3533,4,4,3,1
3540,4,4,3,1
3548,4,4,3,1
3554,4,4,3,1
3564,4,4,3,1
3571,4,4,3,1
3581,4,4,3,1
3594,4,4,3,1
3601,4,4,3,1
3610,4,4,3,1
3617,4,4,3,1
3624,4,4,3,1
3631,4,4,3,1
3637,4,4,3,1
3646,4,4,3,1
3652,4,4,3,1
3661,4,4,3,1
3668,4,4,3,1
3675,4,4,3,1
3682,4,4,3,1
3691,4,4,3,1
3699,4,4,3,1
3706,4,4,3,1
3713,4,4,3,1
3719,4,4,3,1
3727,4,4,3,1
3734,4,4,3,1
3742,4,4,3,1
3749,4,4,3,1
3755,4,4,3,1
3763,4,4,3,1
3769,4,4,3,1
3777,4,4,3,1
3784,4,4,3,1
3792,4,4,3,1
3799,4,4,3,1
3807,4,4,3,1
3814,4,4,3,1
3820,4,4,3,1
3829,4,4,3,1
3835,4,4,3,1
3844,4,4,3,1
3850,4,4,3,1
3858,4,4,3,1
3865,4,4,3,1
3870,4,4,3,1
3878,4,4,3,1
3885,4,4,3,1
3893,4,4,3,1
3902,4,4,3,1
3911,4,4,3,1
3918,4,4,3,1
3927,4,4,3,1
3933,4,4,3,1
3940,4,4,3,1
3949,4,4,3,1
3956,4,4,3,1
3965,4,4,3,1
3972,4,4,3,1
3984,4,4,3,1
3993,4,4,3,1
3999,4,4,3,1
4008,4,4,3,1
4016,4,4,3,1
4024,4,4,3,1
4031,4,4,3,1
4037,4,4,3,1
4046,4,4,3,1
4052,4,4,3,1
4062,4,4,3,1
4068,4,4,3,1
4076,4,4,3,1
4083,4,4,3,1
4091,4,4,3,1
4098,4,4,3,1
4111,4,4,3,1
4117,4,4,3,1
4125,4,4,3,1
4132,4,4,3,1
4140,4,4,3,1
4149,4,4,3,1
4156,4,4,3,1
4165,4,4,3,1
4172,4,4,3,1
4180,4,4,3,1
4187,4,4,3,1
4196,4,4,3,1
4202,4,4,3,1
4210,4,4,3,1
4216,4,4,3,1
4224,4,4,3,1
4232,4,4,3,1
4239,4,4,3,1
4247,4,4,3,1
4253,4,4,3,1
4261,4,4,3,1
4268,4,4,3,1
4275,4,4,3,1
4283,4,4,3,1
4291,4,4,3,1
4298,4,4,3,1
4304,4,4,3,1
4313,4,4,3,1
4319,4,4,3,1
4328,4,4,3,1
4336,4,4,3,1
4345,4,4,3,1
4350,4,4,3,1
