3,0,0,960,426.75
16,0,0,960,426.75
19,0,0,960,426.75
26,0,0,960,426.75
31,0,0,960,426.75
35,0,0,960,426.75
39,0,0,960,426.75
43,0,0,960,426.75
48,0,0,960,426.75
51,0,0,960,426.75
56,0,0,960,426.75
60,0,0,960,426.75
64,0,0,960,426.75
68,0,0,960,426.75
72,0,0,960,426.75
76,0,0,960,426.75
81,0,0,960,426.75
86,0,0,960,426.75
90,0,0,960,426.75
94,0,0,960,426.75
99,0,0,960,426.75
103,0,0,960,426.75
107,0,0,960,426.75
112,0,0,960,426.75
117,0,0,960,426.75
121,0,0,960,426.75
125,0,0,960,426.75
129,0,0,960,426.75
134,0,0,960,426.75
139,0,0,960,426.75
144,0,0,960,426.75
148,0,0,960,426.75
152,0,0,960,426.75
156,0,0,960,426.75
163,0,0,960,426.75
167,0,0,960,426.75
170,0,0,960,426.75
174,0,0,960,426.75
180,0,0,960,426.75
184,0,0,960,426.75
188,0,0,960,426.75
194,0,0,960,426.75
198,0,0,960,426.75
203,0,0,960,426.75
208,0,0,960,426.75
213,0,0,960,426.75
218,0,0,960,426.75
222,0,0,960,426.75
229,0,0,960,426.75
232,0,0,960,426.75
237,0,0,960,426.75
241,0,0,960,426.75
246,0,0,960,426.75
251,0,0,960,426.75
255,0,0,960,426.75
260,0,0,960,426.75
264,0,0,960,426.75
268,0,0,960,426.75
272,0,0,960,426.75
276,0,0,960,426.75
280,0,0,960,426.75
286,0,0,960,426.75
289,0,0,960,426.75
293,0,0,960,426.75
298,0,0,960,426.75
302,0,0,960,426.75
306,0,0,960,426.75
310,0,0,960,426.75
316,0,0,960,426.75
320,0,0,960,426.75
324,0,0,960,426.75
329,0,0,960,426.75
334,0,0,960,426.75
337,0,0,960,426.75
341,0,0,960,426.75
346,0,0,960,426.75
350,0,0,960,426.75
354,0,0,960,426.75
358,0,0,960,426.75
364,0,0,960,426.75
367,0,0,960,426.75
371,0,0,960,426.75
374,0,0,960,426.75
379,0,0,960,426.75
384,0,0,960,426.75
388,0,0,960,426.75
392,0,0,960,426.75
400,0,0,960,426.75
402,0,0,960,426.75
406,0,0,960,426.75
411,0,0,960,426.75
415,0,0,960,426.75
419,0,0,960,426.75
423,0,0,960,426.75
427,0,0,960,426.75
430,0,0,960,426.75
435,0,0,960,426.75
438,0,0,960,426.75
442,0,0,960,426.75
447,0,0,960,426.75
451,0,0,960,426.75
453,0,0,960,426.75
461,0,0,960,426.75
465,0,0,960,426.75
468,0,0,960,426.75
472,0,0,960,426.75
476,0,0,960,426.75
481,0,0,960,426.75
485,0,0,960,426.75
491,0,0,960,426.75
496,0,0,960,426.75
500,0,0,960,426.75
504,0,0,960,426.75
508,0,0,960,426.75
510,0,0,960,426.75
514,0,0,960,426.75
520,0,0,960,426.75
525,0,0,960,426.75
530,0,0,960,426.75
534,0,0,960,426.75
538,0,0,960,426.75
542,0,0,960,426.75
547,0,0,960,426.75
551,0,0,960,426.75
555,0,0,960,426.75
559,0,0,960,426.75
564,0,0,960,426.75
568,0,0,960,426.75
571,0,0,960,426.75
575,0,0,960,426.75
580,0,0,960,426.75
585,0,0,960,426.75
588,0,0,960,426.75
592,0,0,960,426.75
597,0,0,960,426.75
600,0,0,960,426.75
604,0,0,960,426.75
609,0,0,960,426.75
613,0,0,960,426.75
618,0,0,960,426.75
622,0,0,960,426.75
626,0,0,960,426.75
632,0,0,960,426.75
635,0,0,960,426.75
640,0,0,960,426.75
644,0,0,960,426.75
650,0,0,960,426.75
653,0,0,960,426.75
657,0,0,960,426.75
662,0,0,960,426.75
666,0,0,960,426.75
670,0,0,960,426.75
674,0,0,960,426.75
679,0,0,960,426.75
684,0,0,960,426.75
688,0,0,960,426.75
694,0,0,960,426.75
698,0,0,960,426.75
702,0,0,960,426.75
705,0,0,960,426.75
710,0,0,960,426.75
715,0,0,960,426.75
721,0,0,960,426.75
726,0,0,960,426.75
731,0,0,960,426.75
735,0,0,960,426.75
740,0,0,960,426.75
755,0,0,960,426.75
761,0,0,960,426.75
767,0,0,960,426.75
772,0,0,960,426.75
784,0,0,960,426.75
794,0,0,960,426.75
798,0,0,960,426.75
802,0,0,960,426.75
807,0,0,960,426.75
812,0,0,960,426.75
818,0,0,960,426.75
822,0,0,960,426.75
826,0,0,960,426.75
833,0,0,960,426.75
836,0,0,960,426.75
840,0,0,960,426.75
844,0,0,960,426.75
849,0,0,960,426.75
853,0,0,960,426.75
857,0,0,960,426.75
861,0,0,960,426.75
866,0,0,960,426.75
870,0,0,960,426.75
875,0,0,960,426.75
880,0,0,960,426.75
885,0,0,960,426.75
889,0,0,960,426.75
893,0,0,960,426.75
898,0,0,960,426.75
902,0,0,960,426.75
909,0,0,960,426.75
916,0,0,960,426.75
919,0,0,960,426.75
923,0,0,960,426.75
927,0,0,960,426.75
931,0,0,960,426.75
935,0,0,960,426.75
941,0,0,960,426.75
944,0,0,960,426.75
949,0,0,960,426.75
952,0,0,960,426.75
957,0,0,960,426.75
961,0,0,960,426.75
966,0,0,960,426.75
969,0,0,960,426.75
975,0,0,960,426.75
980,0,0,960,426.75
991,0,0,1226.259,532.2269
994,0,0,1164.449,436.1142
1000,0,0,1102.979,339.0854
1006,0,0,1042.387,240.6968
1009,0,0,982.8416,140.8821
1016,0,0,986.2409,134.0936
1021,0,0,991.2199,128.8598
1028,0,0,997.2717,123.3417
1037,0,0,1004.02,117.4061
1043,0,0,1011.006,111.3547
1048,0,0,1017.819,105.7031
1054,0,0,1024.079,98.39319
1060,0,0,1029.704,92.16241
1066,0,0,1034.409,87.88208
1071,0,0,1037.444,86.46893
1075,0,0,1039.255,87.16449
1081,0,0,1039.807,90.85217
1085,0,0,1038.955,94.10962
1090,0,0,1036.793,96.71454
1097,0,0,1034.479,98.28638
1103,0,0,1031.559,99.15723
1107,0,0,1028.512,98.95593
1113,0,0,1025.27,99.12335
1119,0,0,1021.757,99.73694
1122,0,0,1017.662,100.8571
1127,0,0,1013.332,102.2324
1132,0,0,1008.84,103.929
1136,0,0,1004.483,106.3034
1140,0,0,1000.365,108.9171
1145,0,0,996.5755,110.9825
1150,0,0,993.062,112.8635
1154,0,0,989.507,114.5396
1158,0,0,986.489,115.685
1163,0,0,983.9344,116.6671
1167,0,0,982.0181,117.7502
1172,0,0,980.6585,118.8289
