ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
1,0,0,0,1
58,0,0,0,1
103,0,0,0,1
112,0,0,0,1
120,0,0,0,1
128,0,0,0,1
137,0,0,0,1
145,0,0,0,1
153,0,0,0,1
165,0,0,0,1
171,0,0,0,1
179,0,0,0,1
185,0,0,0,1
196,0,0,0,1
204,0,0,0,1
211,0,0,0,1
219,0,0,0,1
225,0,0,0,1
233,0,0,0,1
239,0,0,0,1
246,0,0,0,1
254,0,0,0,1
263,0,0,0,1
270,0,0,0,1
277,0,0,0,1
285,0,0,0,1
290,0,0,0,1
300,0,0,0,1
306,0,0,0,1
315,0,0,0,1
322,0,0,0,1
330,0,0,0,1
337,0,0,0,1
345,0,0,0,1
353,0,0,0,1
361,0,0,0,1
368,0,0,0,1
374,0,0,0,1
384,0,0,0,1
391,0,0,0,1
400,0,0,0,1
406,0,0,0,1
416,0,0,0,1
423,0,0,0,1
432,0,0,0,1
440,0,0,0,1
448,0,0,0,1
455,0,0,0,1
464,0,0,0,1
471,0,0,0,1
479,0,0,0,1
486,0,0,0,1
492,0,0,0,1
501,0,0,0,1
508,0,0,0,1
516,0,0,0,1
523,0,0,0,1
531,0,0,0,1
539,0,0,0,1
546,0,0,0,1
553,0,0,0,1
561,0,0,0,1
568,0,0,0,1
575,0,0,0,1
584,0,0,0,1
590,0,0,0,1
600,0,0,0,1
606,0,0,0,1
613,0,0,0,1
621,0,0,0,1
629,0,0,0,1
636,0,0,0,1
643,0,0,0,1
651,0,0,0,1
659,0,0,0,1
667,0,0,0,1
672,0,0,0,1
681,0,0,0,1
687,0,0,0,1
697,0,0,0,1
704,0,0,0,1
711,0,0,0,1
719,0,0,0,1
726,0,0,0,1
734,0,0,0,1
740,0,0,0,1
748,0,0,0,1
754,0,0,0,1
762,0,0,0,1
769,0,0,0,1
775,0,0,0,1
785,0,0,0,1
790,0,0,0,1
799,0,0,0,1
806,0,0,0,1
813,0,0,0,1
821,0,0,0,1
829,0,0,0,1
836,0,0,0,1
843,0,0,0,1
851,0,0,0,1
857,0,0,0,1
866,0,0,0,1
872,0,0,0,1
880,0,0,0,1
887,0,0,0,1
893,0,0,0,1
902,0,0,0,1
908,0,0,0,1
917,0,0,0,1
922,0,0,0,1
930,0,0,0,1
937,0,0,0,1
944,0,0,0,1
951,0,0,0,1
958,0,0,0,1
965,0,0,0,1
973,0,0,0,1
982,0,0,0,1
988,0,0,0,1
997,0,0,0,1
1004,0,0,0,1
1011,0,0,0,1
1020,0,0,0,1
1027,0,0,0,1
1035,0,0,0,1
1041,0,0,0,1
1057,0,0,0,1
1065,0,0,0,1
1072,0,0,0,1
1080,0,0,0,1
1087,0,0,0,1
1098,0,0,0,1
1104,0,0,0,1
1113,0,0,0,1
1120,0,0,0,1
1128,0,0,0,1
1137,0,0,0,1
1144,0,0,0,1
1151,0,0,0,1
1160,0,0,0,1
1168,0,0,0,1
1177,0,0,0,1
