96,0,0,960,540
598,0,0,1256.288,716.0821
607,0,0,1224.939,691.9506
613,0,0,1193.863,667.9926
617,0,0,1163.031,644.3815
622,0,0,1132.535,621.1976
627,0,0,1134.031,622.3429
633,0,0,1135.059,624.0122
644,0,0,1135.561,626.2851
651,0,0,1135.877,628.0959
658,0,0,1136.015,629.1459
674,0,0,1137.147,629.5067
681,0,0,1138.895,629.2673
692,0,0,1141.694,627.2488
697,0,0,1144.932,624.8699
704,0,0,1148.072,622.7016
709,0,0,1150.008,620.8415
714,0,0,1151.529,619.4203
719,0,0,1152.343,619.1324
729,0,0,1153.02,619.702
735,0,0,1153.904,620.5852
747,0,0,1155.946,621.8727
756,0,0,1158.606,624.3447
764,0,0,1161.531,627.5314
769,0,0,1164.214,630.466
785,0,0,1167.02,633.8207
791,0,0,1168.811,636.3948
798,0,0,1170.164,636.4385
805,0,0,1171.204,635.2361
811,0,0,1172.071,633.8904
819,0,0,1172.505,631.9293
827,0,0,1172.555,630.3705
833,0,0,1172.243,630.0396
841,0,0,1171.843,630.4349
846,0,0,1171.468,631.0436
852,0,0,1171.078,631.7024
857,0,0,1170.761,632.1346
863,0,0,1170.446,632.376
868,0,0,1170.087,632.2916
874,0,0,1169.684,632.0451
880,0,0,1169.238,631.8071
887,0,0,1168.841,631.7973
893,0,0,1168.496,631.9853
897,0,0,1168.157,632.161
903,0,0,1167.71,632.2313
908,0,0,1167.185,632.1072
915,0,0,1166.535,631.4958
922,0,0,1165.858,630.4984
927,0,0,1165.356,629.3609
935,0,0,1165.104,628.0249
944,0,0,1164.976,626.2427
953,0,0,1164.94,624.4551
957,0,0,1164.922,622.8288
961,0,0,1164.772,621.3207
967,0,0,1164.512,620.0583
973,0,0,1164.251,619.3622
978,0,0,1164.108,618.559
985,0,0,1164.029,617.4528
993,0,0,1163.876,616.3986
1002,0,0,1163.594,615.7078
1009,0,0,1163.076,615.0988
1014,0,0,1162.29,614.9948
1019,0,0,1161.229,615.4617
1025,0,0,1160.013,616.0865
1031,0,0,1158.771,616.504
1038,0,0,1157.878,616.8439
1043,0,0,1157.251,617.208
1048,0,0,1156.923,617.5174
1053,0,0,1156.902,617.6846
1066,0,0,1157.104,617.2698
1071,0,0,1157.252,616.6885
1077,0,0,1157.391,616.2134
1083,0,0,1157.505,615.8004
1089,0,0,1156.742,615.4496
1095,0,0,1155.023,615.6689
1103,0,0,1152.536,616.2586
1112,0,0,1149.432,617.084
1119,0,0,1145.324,617.2582
1126,0,0,1141.356,617.0711
1134,0,0,1140.066,615.6356
1140,0,0,1140.918,613.2173
1151,0,0,1143.154,610.1425
1161,0,0,1147.614,607.2764
1173,0,0,1154.737,604.3235
1178,0,0,1160.093,602.8011
1188,0,0,1164.116,602.6782
1196,0,0,1167.655,603.0359
1204,0,0,1170.33,602.6208
1213,0,0,1171.329,602.832
1221,0,0,1172.535,603.1744
1228,0,0,1173.859,603.2505
1233,0,0,1174.696,602.8885
1240,0,0,1175.127,603.6094
1251,0,0,1175.203,604.809
1257,0,0,1175.067,605.9475
1264,0,0,1174.75,606.9451
1272,0,0,1174.608,608.4321
1278,0,0,1174.645,609.9502
1286,0,0,1175.01,610.636
1294,0,0,1175.489,610.8109
1299,0,0,1176.013,610.667
1309,0,0,1176.577,610.171
1314,0,0,1176.952,609.7368
1323,0,0,1177.057,609.3607
1329,0,0,1177.042,609.0204
1337,0,0,1176.973,608.7198
1343,0,0,1176.837,608.4746
1350,0,0,1176.71,608.088
1359,0,0,1176.549,607.5916
1364,0,0,1176.485,607.2448
1373,0,0,1176.487,606.9684
1381,0,0,1176.532,606.7501
1387,0,0,1176.612,606.5911
1392,0,0,1176.733,606.5308
1400,0,0,1176.441,606.4008
1406,0,0,1175.866,606.245
1411,0,0,1175.061,606.3631
1420,0,0,1173.957,606.8267
1427,0,0,1172.712,607.4546
1436,0,0,1171.706,608.1906
1443,0,0,1170.805,609.0287
1450,0,0,1169.999,609.6771
1458,0,0,1169.312,610.5493
1468,0,0,1168.561,612.1273
1473,0,0,1167.771,613.9995
1480,0,0,1167.016,616.0115
1489,0,0,1166.251,618.237
1494,0,0,1165.705,619.1797
1502,0,0,1165.346,618.9418
1509,0,0,1165.07,619.2223
1514,0,0,1164.851,619.8416
1521,0,0,1164.77,620.3444
1527,0,0,1164.664,621.6022
1534,0,0,1164.59,623.2203
1540,0,0,1164.618,623.8083
1549,0,0,1164.72,623.7789
1554,0,0,1165.078,623.4346
1561,0,0,1165.682,622.9302
1567,0,0,1166.468,621.8779
