ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
1,0,0,3,1
57,0,0,3,1
104,0,0,3,1
113,0,0,3,1
120,0,0,3,1
129,0,0,3,1
135,0,0,3,1
143,0,0,3,1
150,0,0,3,1
158,0,0,3,1
166,0,0,3,1
172,0,0,3,1
181,0,0,3,1
189,0,0,3,1
198,0,0,3,1
204,0,0,3,1
213,0,0,3,1
219,0,0,3,1
230,0,0,3,1
236,0,0,3,1
245,0,0,3,1
251,0,0,3,1
259,0,0,3,1
266,0,0,3,1
271,0,0,3,1
280,0,0,3,1
286,0,0,3,1
295,0,0,3,1
301,0,0,3,1
309,0,0,3,1
315,0,0,3,1
321,0,0,3,1
330,0,0,3,1
337,0,0,3,1
346,0,0,3,1
352,0,0,3,1
360,0,0,3,1
367,0,0,3,1
376,0,0,3,1
382,0,0,3,1
388,0,0,3,1
397,0,0,3,1
404,0,0,3,1
411,0,0,3,1
417,0,0,3,1
425,0,0,3,1
432,0,0,3,1
438,0,0,3,1
446,0,0,3,1
452,0,0,3,1
460,0,0,3,1
468,0,0,3,1
476,0,0,3,1
484,0,0,3,1
490,0,0,3,1
497,0,0,3,1
504,0,0,3,1
512,0,0,3,1
518,0,0,3,1
526,0,0,3,1
533,0,0,3,1
539,0,0,3,1
550,0,0,3,1
558,0,0,3,1
567,0,0,3,1
573,0,0,3,1
580,0,0,3,1
586,0,0,3,1
595,0,0,3,1
601,0,0,3,1
610,0,0,3,1
617,0,0,3,1
625,0,0,3,1
631,0,0,3,1
638,0,0,3,1
648,0,0,3,1
654,0,0,3,1
663,0,0,3,1
670,0,0,3,1
677,0,0,3,1
685,0,0,3,1
693,0,0,3,1
700,0,0,3,1
708,0,0,3,1
715,0,0,3,1
720,0,0,3,1
729,0,0,3,1
735,0,0,3,1
744,0,0,3,1
751,0,0,3,1
760,0,0,3,1
767,0,0,3,1
776,0,0,3,1
782,0,0,3,1
789,0,0,3,1
797,0,0,3,1
804,0,0,3,1
811,0,0,3,1
818,0,0,3,1
827,0,0,3,1
834,0,0,3,1
841,0,0,3,1
849,0,0,3,1
856,0,0,3,1
865,0,0,3,1
871,0,0,3,1
879,0,0,3,1
886,0,0,3,1
895,0,0,3,1
902,0,0,3,1
910,0,0,3,1
917,0,0,3,1
924,0,0,3,1
932,0,0,3,1
939,0,0,3,1
948,0,0,3,1
954,0,0,3,1
963,0,0,3,1
970,0,0,3,1
978,0,0,3,1
985,0,0,3,1
993,0,0,3,1
1000,0,0,3,1
1007,0,0,3,1
1014,0,0,3,1
1020,0,0,3,1
1029,0,0,3,1
1036,0,0,3,1
1045,0,0,3,1
1051,0,0,3,1
1058,0,0,3,1
1073,0,0,3,1
1081,0,0,3,1
1087,0,0,3,1
1094,0,0,3,1
1101,0,0,3,1
1110,0,0,3,1
1116,0,0,3,1
1124,0,0,3,1
1132,0,0,3,1
1138,0,0,3,1
1145,0,0,3,1
1151,0,0,3,1
1159,0,0,3,1
1168,0,0,3,1
1176,0,0,3,1
1184,0,0,3,1
1192,0,0,3,1
1198,0,0,3,1
1205,0,0,3,1
1214,0,0,3,1
1219,0,0,3,1
1229,0,0,3,1
1236,0,0,3,1
1245,0,0,3,1
1252,0,0,3,1
1261,0,0,3,1
1268,0,0,3,1
1277,0,0,3,1
1284,0,0,3,1
1293,0,0,3,1
1301,0,0,3,1
1310,0,0,3,1
1316,0,0,3,1
1325,0,0,3,1
1332,0,0,3,1
1338,0,0,3,1
1346,0,0,3,1
1353,0,0,3,1
1361,0,0,3,1
1369,0,0,3,1
1376,0,0,3,1
1384,0,0,3,1
1391,0,0,3,1
1399,0,0,3,1
1406,0,0,3,1
1415,0,0,3,1
1421,0,0,3,1
1430,0,0,3,1
1436,0,0,3,1
1444,0,0,3,1
1451,0,0,3,1
1460,0,0,3,1
1467,0,0,3,1
1474,0,0,3,1
1481,0,0,3,1
1488,0,0,3,1
1497,0,0,3,1
1502,0,0,3,1
1511,0,0,3,1
1517,0,0,3,1
1525,0,0,3,1
1532,0,0,3,1
1539,0,0,3,1
1548,0,0,3,1
1554,0,0,3,1
1562,0,0,3,1
1570,0,0,3,1
1579,0,0,3,1
1587,0,0,3,1
1596,0,0,3,1
1602,0,0,3,1
1610,0,0,3,1
1617,0,0,3,1
1626,0,0,3,1
1633,0,0,3,1
1642,0,0,3,1
1649,0,0,3,1
1656,0,0,3,1
1665,0,0,3,1
1671,0,0,3,1
1679,0,0,3,1
1686,0,0,3,1
1694,0,0,3,1
1701,0,0,3,1
1709,0,0,3,1
1716,0,0,3,1
1724,0,0,3,1
1731,0,0,3,1
1737,0,0,3,1
1746,0,0,3,1
1752,0,0,3,1
1759,0,0,3,1
1767,0,0,3,1
1776,0,0,3,1
1782,0,0,3,1
1791,0,0,3,1
1799,0,0,3,1
1806,0,0,3,1
1814,0,0,3,1
1819,0,0,3,1
1828,0,0,3,1
1834,0,0,3,1
1842,0,0,3,1
1850,0,0,3,1
1856,0,0,3,1
1864,0,0,3,1
1871,0,0,3,1
1881,0,0,3,1
1888,0,0,3,1
1896,0,0,3,1
1902,0,0,3,1
1911,0,0,3,1
1918,0,0,3,1
1927,0,0,3,1
1933,0,0,3,1
1940,0,0,3,1
1949,0,0,3,1
1958,0,0,3,1
1967,0,0,3,1
1974,0,0,3,1
1982,0,0,3,1
1991,0,0,3,1
1999,0,0,3,1
2006,0,0,3,1
2014,0,0,3,1
2020,0,0,3,1
2029,0,0,3,1
2035,0,0,3,1
2044,0,0,3,1
2051,0,0,3,1
2059,0,0,3,1
2069,0,0,3,1
2078,0,0,3,1
2085,0,0,3,1
2093,0,0,3,1
2100,0,0,3,1
2109,0,0,3,1
2116,0,0,3,1
2126,0,0,3,1
2133,0,0,3,1
2143,0,0,3,1
2150,0,0,3,1
2157,0,0,3,1
2165,0,0,3,1
2171,0,0,3,1
2179,0,0,3,1
2186,0,0,3,1
2194,0,0,3,1
2201,0,0,3,1
2216,0,0,3,1
2222,0,0,3,1
2231,0,0,3,1
2237,0,0,3,1
2245,0,0,3,1
2251,0,0,3,1
2260,0,0,3,1
2268,0,0,3,1
2277,0,0,3,1
2284,0,0,3,1
2291,0,0,3,1
2299,0,0,3,1
2306,0,0,3,1
2313,0,0,3,1
2320,0,0,3,1
2329,0,0,3,1
2336,0,0,3,1
2344,0,0,3,1
2351,0,0,3,1
2359,0,0,3,1
2366,0,0,3,1
2370,0,0,3,1
2379,0,0,3,1
2386,0,0,3,1
2395,0,0,3,1
2402,0,0,3,1
2411,0,0,3,1
2417,0,0,3,1
2426,0,0,3,1
2433,0,0,3,1
2441,0,0,3,1
2449,0,0,3,1
2455,0,0,3,1
2464,0,0,3,1
2473,0,0,3,1
2482,0,0,3,1
2490,0,0,3,1
2498,0,0,3,1
2504,0,0,3,1
2512,0,0,3,1
2519,0,0,3,1
2528,0,0,3,1
2534,0,0,3,1
2542,0,0,3,1
2549,0,0,3,1
2557,1,1,3,1
2565,1,1,3,1
2572,1,1,3,1
2581,1,1,3,1
2589,1,1,3,1
2597,1,1,3,1
2604,1,1,3,1
2612,1,1,3,1
2619,1,1,3,1
2627,1,1,3,1
2634,1,1,3,1
2641,1,1,3,1
2648,1,1,3,1
2654,1,1,3,1
2662,1,1,3,1
2669,1,1,3,1
2679,1,1,3,1
2686,1,1,3,1
2694,1,1,3,1
2701,1,1,3,1
2709,1,1,3,1
2716,1,1,3,1
2724,1,1,3,1
2731,1,1,3,1
2738,1,1,3,1
2747,1,1,3,1
2753,1,1,3,1
2761,1,1,3,1
2768,1,1,3,1
2776,1,1,3,1
2783,1,1,3,1
2792,1,1,3,1
2799,1,1,3,1
2807,1,1,3,1
2814,1,1,3,1
2820,1,1,3,1
2828,1,1,3,1
2835,1,1,3,1
2844,1,1,3,1
2850,1,1,3,1
2858,1,1,3,1
2864,1,1,3,1
2870,1,1,3,1
2881,1,1,3,1
2887,1,1,3,1
2895,1,1,3,1
2901,1,1,3,1
2910,1,1,3,1
2917,1,1,3,1
2925,1,1,3,1
2932,1,1,3,1
2938,1,1,3,1
2948,1,1,3,1
2954,1,1,3,1
2964,1,1,3,1
2970,1,1,3,1
2978,1,1,3,1
2986,1,1,3,1
2996,1,1,3,1
3002,1,1,3,1
3012,1,1,3,1
3018,1,1,3,1
3027,1,1,3,1
3034,1,1,3,1
3043,1,1,3,1
3050,1,1,3,1
3057,1,1,3,1
3065,1,1,3,1
3073,1,1,3,1
3080,1,1,3,1
3087,1,1,3,1
3096,1,1,3,1
3102,1,1,3,1
3111,1,1,3,1
3118,1,1,3,1
3127,1,1,3,1
3134,1,1,3,1
3142,1,1,3,1
3148,1,1,3,1
3156,1,1,3,1
3165,1,1,3,1
3172,1,1,3,1
3180,1,1,3,1
3187,1,1,3,1
3196,1,1,3,1
3202,1,1,3,1
3211,1,1,3,1
3218,1,1,3,1
3227,1,1,3,1
3233,1,1,3,1
3240,1,1,3,1
3249,1,1,3,1
3256,1,1,3,1
3264,1,1,3,1
3270,1,1,3,1
3279,1,1,3,1
3286,1,1,3,1
3294,1,1,3,1
3301,1,1,3,1
3309,1,1,3,1
3316,1,1,3,1
3325,1,1,3,1
3332,1,1,3,1
3348,1,1,3,1
3354,1,1,3,1
3362,1,1,3,1
3369,1,1,3,1
3376,1,1,3,1
3383,1,1,3,1
3390,1,1,3,1
3398,1,1,3,1
3404,1,1,3,1
3413,1,1,3,1
3418,1,1,3,1
3427,1,1,3,1
3433,1,1,3,1
3441,1,1,3,1
3448,1,1,3,1
3455,1,1,3,1
3463,1,1,3,1
3469,1,1,3,1
3476,1,1,3,1
3483,1,1,3,1
3490,1,1,3,1
3498,1,1,3,1
3504,1,1,3,1
3513,1,1,3,1
3518,1,1,3,1
3527,1,1,3,1
3533,1,1,3,1
3540,1,1,3,1
3548,1,1,3,1
3554,1,1,3,1
3564,1,1,3,1
3571,1,1,3,1
3581,1,1,3,1
3594,1,1,3,1
3601,1,1,3,1
3610,1,1,3,1
3617,1,1,3,1
3624,1,1,3,1
3631,1,1,3,1
3637,1,1,3,1
3646,1,1,3,1
3652,1,1,3,1
3661,1,1,3,1
3668,1,1,3,1
3675,1,1,3,1
3682,1,1,3,1
3691,2,1,3,1
3699,2,1,3,1
3706,2,1,3,1
3713,2,1,3,1
3719,2,1,3,1
3727,2,1,3,1
3734,2,1,3,1
3742,2,1,3,1
3749,2,1,3,1
3755,2,1,3,1
3763,2,1,3,1
3769,2,1,3,1
3777,2,1,3,1
3784,2,1,3,1
3792,2,1,3,1
3799,2,1,3,1
3807,2,1,3,1
3814,2,1,3,1
3820,2,1,3,1
3829,2,1,3,1
3835,2,1,3,1
3844,2,1,3,1
3850,2,1,3,1
3858,2,1,3,1
3865,2,1,3,1
3870,2,1,3,1
3878,2,1,3,1
3885,2,1,3,1
3893,2,1,3,1
3902,2,1,3,1
3911,2,1,3,1
3918,2,1,3,1
3927,2,1,3,1
3933,2,1,3,1
3940,2,1,3,1
3949,2,1,3,1
3956,2,1,3,1
3965,2,1,3,1
3972,2,1,3,1
3984,2,1,3,1
3993,2,1,3,1
3999,2,1,3,1
4008,2,1,3,1
4016,2,1,3,1
4024,2,1,3,1
4031,2,1,3,1
4037,2,1,3,1
4046,2,1,3,1
4052,2,1,3,1
4062,2,1,3,1
4068,2,1,3,1
4076,2,1,3,1
4083,2,1,3,1
4091,2,1,3,1
4098,2,1,3,1
4111,2,1,3,1
4117,2,1,3,1
4125,2,1,3,1
4132,2,1,3,1
4140,2,1,3,1
4149,2,1,3,1
4156,2,1,3,1
4165,2,1,3,1
4172,2,1,3,1
4180,2,1,3,1
4187,2,1,3,1
4196,2,1,3,1
4202,2,1,3,1
4210,2,1,3,1
4216,2,1,3,1
4224,2,1,3,1
4232,2,1,3,1
4239,2,1,3,1
4247,2,1,3,1
4253,2,1,3,1
4261,2,1,3,1
4268,2,1,3,1
4275,2,1,3,1
4283,2,1,3,1
4291,2,1,3,1
4298,2,1,3,1
4304,2,1,3,1
4313,2,1,3,1
4319,2,1,3,1
4328,2,1,3,1
4336,2,1,3,1
4345,2,1,3,1
4350,2,1,3,1
