ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
1,0,0,0,1
55,0,0,0,1
95,0,0,0,1
103,0,0,0,1
116,0,0,0,1
125,0,0,0,1
132,0,0,0,1
141,0,0,0,1
147,0,0,0,1
155,0,0,0,1
162,0,0,0,1
168,0,0,0,1
176,0,0,0,1
183,0,0,0,1
192,0,0,0,1
199,0,0,0,1
206,0,0,0,1
215,0,0,0,1
223,0,0,0,1
229,0,0,0,1
235,0,0,0,1
243,0,0,0,1
249,0,0,0,1
256,0,0,0,1
262,0,0,0,1
268,0,0,0,1
276,0,0,0,1
282,0,0,0,1
289,0,0,0,1
296,0,0,0,1
302,0,0,0,1
310,0,0,0,1
317,0,0,0,1
325,0,0,0,1
331,0,0,0,1
338,0,0,0,1
345,0,0,0,1
351,0,0,0,1
361,0,0,0,1
370,0,0,0,1
378,0,0,0,1
385,0,0,0,1
394,0,0,0,1
401,0,0,0,1
409,0,0,0,1
417,0,0,0,1
427,0,0,0,1
433,0,0,0,1
444,0,0,0,1
450,0,0,0,1
459,0,0,0,1
465,0,0,0,1
486,0,0,0,1
496,0,0,0,1
501,0,0,0,1
510,0,0,0,1
518,0,0,0,1
527,0,0,0,1
533,0,0,0,1
544,0,0,0,1
549,0,0,0,1
558,0,0,0,1
565,0,0,0,1
573,0,0,0,1
581,0,0,0,1
590,0,0,0,1
599,0,0,0,1
607,0,0,0,1
615,0,0,0,1
621,0,0,0,1
630,0,0,0,1
638,0,0,0,1
645,0,0,0,1
651,0,0,0,1
661,0,0,0,1
666,0,0,0,1
675,0,0,0,1
682,0,0,0,1
690,0,0,0,1
698,0,0,0,1
705,0,0,0,1
712,0,0,0,1
719,0,0,0,1
728,0,0,0,1
734,0,0,0,1
743,0,0,0,1
749,0,0,0,1
757,0,0,0,1
764,0,0,0,1
771,0,0,0,1
779,0,0,0,1
787,0,0,0,1
795,0,0,0,1
802,0,0,0,1
811,0,0,0,1
817,0,0,0,1
823,0,0,0,1
832,0,0,0,1
841,0,0,0,1
847,0,0,0,1
854,0,0,0,1
862,0,0,0,1
868,0,0,0,1
878,0,0,0,1
884,0,0,0,1
893,0,0,0,1
900,0,0,0,1
909,0,0,0,1
917,0,0,0,1
927,0,0,0,1
934,0,0,0,1
944,0,0,0,1
950,0,0,0,1
958,0,0,0,1
965,0,0,0,1
973,0,0,0,1
981,0,0,0,1
989,0,0,0,1
997,0,0,0,1
1004,0,0,0,1
1012,0,0,0,1
1021,0,0,0,1
1029,0,0,0,1
1036,0,0,0,1
1044,0,0,0,1
1050,0,0,0,1
1059,0,0,0,1
1076,0,0,0,1
1082,0,0,0,1
1093,0,0,0,1
1099,0,0,0,1
1107,0,0,0,1
1115,0,0,0,1
1123,0,0,0,1
1129,1,1,0,1
1136,1,1,0,1
1144,1,1,0,1
1150,1,1,0,1
1159,1,1,0,1
1166,1,1,0,1
1174,1,1,0,1
1180,1,1,0,1
1187,1,1,0,1
1195,1,1,0,1
1201,1,1,0,1
1209,1,1,0,1
1216,1,1,0,1
1226,1,1,0,1
1231,1,1,0,1
1240,1,1,0,1
1247,1,1,0,1
1253,1,1,0,1
1261,1,1,0,1
1268,1,1,0,1
1278,1,1,0,1
1284,1,1,0,1
1293,1,1,0,1
1300,1,1,0,1
1308,1,1,0,1
1315,1,1,0,1
1325,1,1,0,1
1332,1,1,0,1
1341,1,1,0,1
1347,1,1,0,1
1355,1,1,0,1
1362,1,1,0,1
1368,1,1,0,1
1377,1,1,0,1
1383,1,1,0,1
1391,1,1,0,1
1398,1,1,0,1
1407,1,1,0,1
1415,1,1,0,1
1422,1,1,0,1
1429,1,1,0,1
1435,1,1,0,1
1443,1,1,0,1
1449,1,1,0,1
1457,1,1,0,1
1465,1,1,0,1
1473,1,1,0,1
1480,1,1,0,1
1487,1,1,0,1
1496,1,1,0,1
1502,1,1,0,1
1511,1,1,0,1
1517,1,1,0,1
1526,1,1,0,1
1532,1,1,0,1
1541,1,1,0,1
1548,1,1,0,1
1559,1,1,0,1
1565,1,1,0,1
1574,1,1,0,1
1582,1,1,0,1
1590,1,1,0,1
1598,1,1,0,1
1606,1,1,0,1
1613,1,1,0,1
1621,1,1,0,1
1629,1,1,0,1
1637,1,1,0,1
1645,1,1,0,1
1651,1,1,0,1
1661,1,1,0,1
1667,1,1,0,1
1676,1,1,0,1
1683,1,1,0,1
1691,1,1,0,1
