ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
0,0,0,2,1
69,0,0,2,1
122,0,0,2,1
133,0,0,2,1
142,0,0,2,1
149,0,0,2,1
158,0,0,2,1
166,0,0,2,1
175,0,0,2,1
182,0,0,2,1
192,0,0,2,1
199,0,0,2,1
206,0,0,2,1
214,0,0,2,1
222,0,0,2,1
229,0,0,2,1
236,0,0,2,1
242,0,0,2,1
250,0,0,2,1
256,0,0,2,1
263,0,0,2,1
270,0,0,2,1
277,0,0,2,1
288,0,0,2,1
295,0,0,2,1
303,0,0,2,1
310,0,0,2,1
317,0,0,2,1
325,0,0,2,1
332,0,0,2,1
340,0,0,2,1
346,0,0,2,1
354,0,0,2,1
360,0,0,2,1
368,0,0,2,1
375,0,0,2,1
381,0,0,2,1
389,0,0,2,1
395,0,0,2,1
403,0,0,2,1
410,0,0,2,1
417,0,0,2,1
425,0,0,2,1
431,0,0,2,1
440,0,0,2,1
446,0,0,2,1
454,0,0,2,1
461,0,0,2,1
469,0,0,2,1
476,0,0,2,1
483,0,0,2,1
491,0,0,2,1
498,0,0,2,1
507,0,0,2,1
513,0,0,2,1
521,0,0,2,1
528,0,0,2,1
535,0,0,2,1
542,0,0,2,1
551,0,0,2,1
557,0,0,2,1
563,0,0,2,1
571,0,0,2,1
577,0,0,2,1
584,0,0,2,1
592,0,0,2,1
597,0,0,2,1
605,0,0,2,1
612,0,0,2,1
619,0,0,2,1
625,0,0,2,1
632,0,0,2,1
639,0,0,2,1
645,0,0,2,1
653,0,0,2,1
660,0,0,2,1
666,0,0,2,1
674,0,0,2,1
680,0,0,2,1
688,0,0,2,1
695,0,0,2,1
702,0,0,2,1
709,0,0,2,1
716,0,0,2,1
723,0,0,2,1
731,0,0,2,1
738,0,0,2,1
745,0,0,2,1
753,0,0,2,1
760,0,0,2,1
768,0,0,2,1
776,0,0,2,1
782,0,0,2,1
789,0,0,2,1
796,0,0,2,1
804,0,0,2,1
812,1,1,2,1
819,1,1,2,1
827,1,1,2,1
834,1,1,2,1
841,1,1,2,1
848,1,1,2,1
857,1,1,2,1
865,1,1,2,1
874,1,1,2,1
880,1,1,2,1
888,1,1,2,1
894,1,1,2,1
902,1,1,2,1
909,1,1,2,1
915,1,1,2,1
923,1,1,2,1
930,1,1,2,1
937,1,1,2,1
944,1,1,2,1
952,1,1,2,1
959,1,1,2,1
965,1,1,2,1
974,1,1,2,1
980,1,1,2,1
989,1,1,2,1
995,1,1,2,1
1003,1,1,2,1
1010,1,1,2,1
1018,1,1,2,1
1025,1,1,2,1
1034,1,1,2,1
1040,1,1,2,1
1055,1,1,2,1
1061,1,1,2,1
1072,1,1,2,1
1078,1,1,2,1
1086,1,1,2,1
1093,1,1,2,1
1100,1,1,2,1
1108,1,1,2,1
1114,1,1,2,1
1121,1,1,2,1
1129,1,1,2,1
1136,1,1,2,1
1143,1,1,2,1
1150,1,1,2,1
1158,1,1,2,1
1164,1,1,2,1
1172,1,1,2,1
1179,1,1,2,1
1188,1,1,2,1
1195,1,1,2,1
1203,1,1,2,1
1210,1,1,2,1
1218,1,1,2,1
1227,1,1,2,1
1234,1,1,2,1
1242,1,1,2,1
1249,1,1,2,1
1257,1,1,2,1
1263,1,1,2,1
1272,1,1,2,1
1278,1,1,2,1
1285,1,1,2,1
1293,1,1,2,1
1301,1,1,2,1
1308,1,1,2,1
1314,1,1,2,1
1322,1,1,2,1
1329,1,1,2,1
1336,1,1,2,1
1343,1,1,2,1
1351,1,1,2,1
1358,1,1,2,1
1364,1,1,2,1
1372,1,1,2,1
1379,1,1,2,1
1388,1,1,2,1
1394,1,1,2,1
1401,1,1,2,1
1408,1,1,2,1
1414,1,1,2,1
1423,1,1,2,1
1430,1,1,2,1
1437,1,1,2,1
1444,1,1,2,1
1451,1,1,2,1
1459,1,1,2,1
1465,1,1,2,1
1474,1,1,2,1
1480,1,1,2,1
1488,1,1,2,1
1495,1,1,2,1
1502,1,1,2,1
1510,1,1,2,1
1517,1,1,2,1
1524,1,1,2,1
1530,1,1,2,1
1539,1,1,2,1
1545,1,1,2,1
1553,1,1,2,1
1560,1,1,2,1
1568,1,1,2,1
1575,1,1,2,1
1581,1,1,2,1
1589,1,1,2,1
1595,1,1,2,1
1602,1,1,2,1
1609,1,1,2,1
1616,1,1,2,1
1624,1,1,2,1
1630,1,1,2,1
1638,1,1,2,1
1645,1,1,2,1
1653,1,1,2,1
1660,2,2,2,1
1668,2,2,2,1
1677,2,2,2,1
1685,2,2,2,1
1693,2,2,2,1
1700,2,2,2,1
1708,2,2,2,1
1714,2,2,2,1
1723,2,2,2,1
1730,2,2,2,1
1739,2,2,2,1
1744,2,2,2,1
1752,2,2,2,1
1758,2,2,2,1
1766,2,2,2,1
1774,2,2,2,1
1780,2,2,2,1
1789,2,2,2,1
1797,2,2,2,1
1805,2,2,2,1
1811,2,2,2,1
1819,2,2,2,1
1825,2,2,2,1
1833,2,2,2,1
1841,2,2,2,1
