ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
0,0,0,0,1
14,0,0,0,1
20,0,0,0,1
25,0,0,0,1
30,0,0,0,1
34,0,0,0,1
40,0,0,0,1
45,0,0,0,1
51,0,0,0,1
56,0,0,0,1
61,0,0,0,1
66,0,0,0,1
71,0,0,0,1
77,0,0,0,1
81,0,0,0,1
86,0,0,0,1
92,0,0,0,1
97,0,0,0,1
101,0,0,0,1
107,0,0,0,1
112,0,0,0,1
117,0,0,0,1
122,0,0,0,1
128,0,0,0,1
133,0,0,0,1
138,0,0,0,1
145,0,0,0,1
150,0,0,0,1
154,0,0,0,1
160,0,0,0,1
165,0,0,0,1
170,0,0,0,1
175,0,0,0,1
180,0,0,0,1
184,0,0,0,1
189,0,0,0,1
195,0,0,0,1
199,0,0,0,1
204,0,0,0,1
236,0,0,0,1
242,0,0,0,1
247,0,0,0,1
252,0,0,0,1
258,0,0,0,1
263,0,0,0,1
269,0,0,0,1
275,0,0,0,1
280,0,0,0,1
285,0,0,0,1
291,0,0,0,1
296,0,0,0,1
301,0,0,0,1
306,0,0,0,1
312,0,0,0,1
316,0,0,0,1
321,0,0,0,1
327,0,0,0,1
360,0,0,0,1
365,0,0,0,1
371,0,0,0,1
376,0,0,0,1
380,0,0,0,1
385,0,0,0,1
391,0,0,0,1
395,0,0,0,1
400,0,0,0,1
404,0,0,0,1
410,0,0,0,1
415,0,0,0,1
419,0,0,0,1
426,0,0,0,1
431,0,0,0,1
435,0,0,0,1
440,0,0,0,1
447,0,0,0,1
452,0,0,0,1
460,0,0,0,1
465,0,0,0,1
472,0,0,0,1
478,0,0,0,1
483,0,0,0,1
490,0,0,0,1
496,0,0,0,1
501,0,0,0,1
508,0,0,0,1
513,0,0,0,1
520,0,0,0,1
525,0,0,0,1
532,0,0,0,1
537,0,0,0,1
543,0,0,0,1
549,0,0,0,1
555,0,0,0,1
562,0,0,0,1
568,0,0,0,1
575,0,0,0,1
580,0,0,0,1
587,0,0,0,1
595,0,0,0,1
601,0,0,0,1
608,0,0,0,1
615,0,0,0,1
620,0,0,0,1
627,0,0,0,1
633,0,0,0,1
639,0,0,0,1
646,0,0,0,1
652,0,0,0,1
659,0,0,0,1
665,0,0,0,1
671,0,0,0,1
678,0,0,0,1
684,0,0,0,1
689,0,0,0,1
696,0,0,0,1
701,0,0,0,1
709,0,0,0,1
714,0,0,0,1
721,0,0,0,1
728,0,0,0,1
734,0,0,0,1
739,0,0,0,1
745,0,0,0,1
751,0,0,0,1
758,0,0,0,1
763,0,0,0,1
769,0,0,0,1
774,0,0,0,1
783,0,0,0,1
790,0,0,0,1
796,0,0,0,1
801,0,0,0,1
808,0,0,0,1
814,0,0,0,1
820,0,0,0,1
826,0,0,0,1
832,0,0,0,1
838,0,0,0,1
845,0,0,0,1
851,0,0,0,1
857,0,0,0,1
863,0,0,0,1
869,0,0,0,1
876,0,0,0,1
882,0,0,0,1
887,0,0,0,1
894,0,0,0,1
900,0,0,0,1
905,0,0,0,1
912,0,0,0,1
918,0,0,0,1
924,0,0,0,1
930,0,0,0,1
936,1,0,0,1
943,1,0,0,1
948,1,0,0,1
954,1,0,0,1
960,1,0,0,1
966,1,0,0,1
972,1,0,0,1
979,1,0,0,1
986,1,0,0,1
993,1,0,0,1
999,1,0,0,1
1005,1,0,0,1
1012,1,0,0,1
1019,1,0,0,1
1025,1,0,0,1
1031,1,0,0,1
1036,1,0,0,1
1042,1,0,0,1
1050,1,0,0,1
1055,1,0,0,1
1062,1,0,0,1
1067,1,0,0,1
1073,1,0,0,1
1079,1,0,0,1
1084,1,0,0,1
1092,1,0,0,1
1097,1,0,0,1
1103,1,0,0,1
1110,1,0,0,1
1115,1,0,0,1
1120,1,0,0,1
1127,1,0,0,1
1132,1,0,0,1
1138,1,0,0,1
1146,1,0,0,1
1152,1,0,0,1
