ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
1,0,0,0,1
86,0,0,0,1
164,0,0,0,1
177,0,0,0,1
194,0,0,0,1
208,0,0,0,1
217,0,0,0,1
232,0,0,0,1
247,0,0,0,1
263,0,0,0,1
276,0,0,0,1
290,0,0,0,1
304,0,0,0,1
319,0,0,0,1
339,0,0,0,1
358,0,0,0,1
370,0,0,0,1
379,0,0,0,1
396,0,0,0,1
409,0,0,0,1
423,0,0,0,1
438,0,0,0,1
452,0,0,0,1
465,0,0,0,1
484,0,0,0,1
497,0,0,0,1
509,0,0,0,1
524,0,0,0,1
540,0,0,0,1
553,0,0,0,1
568,0,0,0,1
584,0,0,0,1
598,0,0,0,1
612,0,0,0,1
626,0,0,0,1
640,0,0,0,1
654,0,0,0,1
669,0,0,0,1
685,0,0,0,1
698,0,0,0,1
711,0,0,0,1
726,0,0,0,1
741,0,0,0,1
755,0,0,0,1
770,0,0,0,1
785,0,0,0,1
800,0,0,0,1
814,0,0,0,1
826,0,0,0,1
841,0,0,0,1
855,0,0,0,1
869,0,0,0,1
885,0,0,0,1
899,0,0,0,1
915,0,0,0,1
926,0,0,0,1
942,0,0,0,1
956,0,0,0,1
974,0,0,0,1
987,0,0,0,1
1004,0,0,0,1
1018,0,0,0,1
1033,0,0,0,1
1047,0,0,0,1
1064,0,0,0,1
1075,0,0,0,1
1090,0,0,0,1
1105,0,0,0,1
1120,0,0,0,1
1133,0,0,0,1
1147,0,0,0,1
1165,0,0,0,1
1178,0,0,0,1
1190,0,0,0,1
1206,0,0,0,1
1221,0,0,0,1
1237,0,0,0,1
1253,0,0,0,1
1266,0,0,0,1
1283,0,0,0,1
1297,0,0,0,1
1310,0,0,0,1
1324,0,0,0,1
1338,0,0,0,1
1354,0,0,0,1
1367,0,0,0,1
1382,0,0,0,1
1398,0,0,0,1
1411,0,0,0,1
1425,0,0,0,1
1440,0,0,0,1
1454,0,0,0,1
1467,0,0,0,1
1483,0,0,0,1
1499,0,0,0,1
1514,1,1,0,1
1527,1,1,0,1
1542,1,1,0,1
1556,1,1,0,1
1576,1,1,0,1
1587,1,1,0,1
1603,1,1,0,1
1616,1,1,0,1
1630,1,1,0,1
1646,1,1,0,1
1661,1,1,0,1
1674,1,1,0,1
1687,1,1,0,1
1703,1,1,0,1
1717,1,1,0,1
1731,1,1,0,1
1745,1,1,0,1
1758,1,1,0,1
1773,1,1,0,1
1785,1,1,0,1
1800,1,1,0,1
1816,1,1,0,1
1830,1,1,0,1
1844,1,1,0,1
1856,1,1,0,1
1872,1,1,0,1
1885,1,1,0,1
1900,1,1,0,1
1913,1,1,0,1
1929,1,1,0,1
1944,1,1,0,1
1957,1,1,0,1
1970,1,1,0,1
1985,1,1,0,1
2003,1,1,0,1
2020,1,1,0,1
2028,1,1,0,1
2044,1,1,0,1
2058,1,1,0,1
2071,1,1,0,1
2086,1,1,0,1
2100,1,1,0,1
2114,1,1,0,1
2129,1,1,0,1
2144,1,1,0,1
2157,1,1,0,1
2174,1,1,0,1
2183,1,1,0,1
2198,1,1,0,1
2213,1,1,0,1
2227,1,1,0,1
2245,1,1,0,1
2264,1,1,0,1
2280,1,1,0,1
2289,1,1,0,1
2302,1,1,0,1
2316,1,1,0,1
2330,1,1,0,1
2345,1,1,0,1
2360,1,1,0,1
2373,1,1,0,1
2386,1,1,0,1
2401,1,1,0,1
2416,1,1,0,1
2429,1,1,0,1
2445,1,1,0,1
2457,1,1,0,1
2472,1,1,0,1
2486,1,1,0,1
2501,1,1,0,1
2516,1,1,0,1
2530,1,1,0,1
2544,1,1,0,1
2559,1,1,0,1
2573,1,1,0,1
2586,1,1,0,1
2601,1,1,0,1
2614,1,1,0,1
2629,1,1,0,1
2644,1,1,0,1
2660,1,1,0,1
2673,1,1,0,1
2687,2,2,0,1
2700,2,2,0,1
2715,2,2,0,1
2729,2,2,0,1
2744,2,2,0,1
2757,2,2,0,1
2773,2,2,0,1
2789,2,2,0,1
2802,2,2,0,1
2816,2,2,0,1
2830,2,2,0,1
2846,2,2,0,1
2862,2,2,0,1
2874,2,2,0,1
2888,2,2,0,1
2902,2,2,0,1
2916,2,2,0,1
2929,2,2,0,1
2945,2,2,0,1
2959,2,2,0,1
2972,2,2,0,1
2985,2,2,0,1
3002,2,2,0,1
3015,2,2,0,1
3029,2,2,0,1
3043,2,2,0,1
3059,2,2,0,1
3072,2,2,0,1
3086,2,2,0,1
3099,2,2,0,1
3115,2,2,0,1
3131,2,2,0,1
3144,2,2,0,1
3157,2,2,0,1
3172,2,2,0,1
3186,2,2,0,1
3200,2,2,0,1
3216,2,2,0,1
3232,2,2,0,1
3245,2,2,0,1
3259,2,2,0,1
3274,2,2,0,1
3287,2,2,0,1
3302,2,2,0,1
3317,2,2,0,1
3332,2,2,0,1
3349,2,2,0,1
3359,2,2,0,1
3374,2,2,0,1
3388,2,2,0,1
3408,2,2,0,1
3421,2,2,0,1
3436,2,2,0,1
3450,2,2,0,1
3463,2,2,0,1
3479,2,2,0,1
3494,2,2,0,1
3507,2,2,0,1
3521,2,2,0,1
3536,2,2,0,1
3549,2,2,0,1
3563,2,2,0,1
3578,2,2,0,1
3593,2,2,0,1
3605,2,2,0,1
3619,2,2,0,1
3633,2,2,0,1
3647,2,2,0,1
3663,2,2,0,1
3677,2,2,0,1
3693,2,2,0,1
3705,2,2,0,1
3721,2,2,0,1
3733,2,2,0,1
3748,2,2,0,1
3762,2,2,0,1
3777,2,2,0,1
3789,2,2,0,1
3805,2,2,0,1
3818,2,2,0,1
3832,2,2,0,1
3846,2,2,0,1
3862,2,2,0,1
3874,3,3,0,1
3888,3,3,0,1
3903,3,3,0,1
3917,3,3,0,1
3930,3,3,0,1
3945,3,3,0,1
3961,3,3,0,1
3974,3,3,0,1
3987,3,3,0,1
4000,3,3,0,1
4017,3,3,0,1
4031,3,3,0,1
4043,3,3,0,1
4058,3,3,0,1
4074,3,3,0,1
4088,3,3,0,1
4102,3,3,0,1
4117,3,3,0,1
4136,3,3,0,1
4155,3,3,0,1
4162,3,3,0,1
4174,3,3,0,1
4188,3,3,0,1
4203,3,3,0,1
4218,3,3,0,1
4233,3,3,0,1
4247,3,3,0,1
4264,3,3,0,1
4276,3,3,0,1
4289,3,3,0,1
4304,3,3,0,1
4318,3,3,0,1
4334,3,3,0,1
4347,3,3,0,1
4364,3,3,0,1
4379,3,3,0,1
4391,3,3,0,1
4407,3,3,0,1
4421,3,3,0,1
4435,3,3,0,1
4452,3,3,0,1
4466,3,3,0,1
4480,3,3,0,1
4496,3,3,0,1
4509,3,3,0,1
4524,3,3,0,1
4537,3,3,0,1
4553,3,3,0,1
4567,3,3,0,1
4581,3,3,0,1
4597,3,3,0,1
4610,3,3,0,1
4624,3,3,0,1
4638,3,3,0,1
4653,3,3,0,1
4667,3,3,0,1
4682,3,3,0,1
4698,3,3,0,1
4713,3,3,0,1
4725,3,3,0,1
4741,3,3,0,1
4756,3,3,0,1
4769,3,3,0,1
4784,3,3,0,1
4800,3,3,0,1
4813,3,3,0,1
4826,3,3,0,1
4841,3,3,0,1
4856,3,3,0,1
4869,3,3,0,1
4886,3,3,0,1
4901,3,3,0,1
4916,3,3,0,1
4931,4,4,0,1
4947,4,4,0,1
4959,4,4,0,1
4974,4,4,0,1
4989,4,4,0,1
5003,4,4,0,1
5018,4,4,0,1
5033,4,4,0,1
5047,4,4,0,1
5060,4,4,0,1
5074,4,4,0,1
5088,4,4,0,1
5103,4,4,0,1
5118,4,4,0,1
5134,4,4,0,1
5148,4,4,0,1
5163,4,4,0,1
5180,4,4,0,1
5192,4,4,0,1
5205,4,4,0,1
5221,4,4,0,1
5235,4,4,0,1
5249,4,4,0,1
5264,4,4,0,1
5281,4,4,0,1
5292,4,4,0,1
5306,4,4,0,1
5320,4,4,0,1
5335,4,4,0,1
5350,4,4,0,1
5364,4,4,0,1
5381,4,4,0,1
5393,4,4,0,1
5407,4,4,0,1
5422,4,4,0,1
5438,4,4,0,1
5450,4,4,0,1
5466,4,4,0,1
5480,4,4,0,1
5493,4,4,0,1
5507,4,4,0,1
5522,4,4,0,1
5536,4,4,0,1
5550,4,4,0,1
5564,4,4,0,1
5581,4,4,0,1
5596,4,4,0,1
5607,4,4,0,1
5623,4,4,0,1
5638,4,4,0,1
5651,4,4,0,1
5667,4,4,0,1
5681,4,4,0,1
5696,4,4,0,1
5707,4,4,0,1
5724,4,4,0,1
5739,4,4,0,1
5753,4,4,0,1
5768,4,4,0,1
5783,4,4,0,1
5797,4,4,0,1
5816,4,4,0,1
5825,4,4,0,1
5841,4,4,0,1
5857,4,4,0,1
5871,4,4,0,1
5883,4,4,0,1
5900,4,4,0,1
5915,4,4,0,1
5929,4,4,0,1
5945,4,4,0,1
5959,4,4,0,1
5973,4,4,0,1
5986,4,4,0,1
6002,4,4,0,1
6017,4,4,0,1
6030,4,4,0,1
6046,4,4,0,1
6060,4,4,0,1
6074,4,4,0,1
6087,4,4,0,1
6103,5,5,0,1
6127,5,5,0,1
6135,5,5,0,1
6147,5,5,0,1
6162,5,5,0,1
6175,5,5,0,1
6190,5,5,0,1
6205,5,5,0,1
6219,5,5,0,1
6235,5,5,0,1
6250,5,5,0,1
6264,5,5,0,1
6280,5,5,0,1
6293,5,5,0,1
