ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
0,0,0,2,1
15,0,0,2,1
21,0,0,2,1
28,0,0,2,1
33,0,0,2,1
37,0,0,2,1
42,0,0,2,1
47,0,0,2,1
52,0,0,2,1
57,0,0,2,1
61,0,0,2,1
66,0,0,2,1
72,0,0,2,1
77,0,0,2,1
82,0,0,2,1
87,0,0,2,1
93,0,0,2,1
98,0,0,2,1
103,0,0,2,1
109,0,0,2,1
115,0,0,2,1
120,0,0,2,1
126,0,0,2,1
131,0,0,2,1
135,0,0,2,1
141,0,0,2,1
146,0,0,2,1
151,0,0,2,1
156,0,0,2,1
162,0,0,2,1
166,0,0,2,1
172,0,0,2,1
177,0,0,2,1
212,0,0,2,1
217,0,0,2,1
222,0,0,2,1
228,0,0,2,1
233,0,0,2,1
238,0,0,2,1
246,0,0,2,1
251,0,0,2,1
256,0,0,2,1
261,0,0,2,1
266,0,0,2,1
272,0,0,2,1
277,0,0,2,1
282,0,0,2,1
286,0,0,2,1
293,0,0,2,1
298,0,0,2,1
302,0,0,2,1
338,0,0,2,1
343,0,0,2,1
349,0,0,2,1
353,0,0,2,1
358,0,0,2,1
363,0,0,2,1
369,0,0,2,1
373,0,0,2,1
378,0,0,2,1
383,0,0,2,1
387,0,0,2,1
393,0,0,2,1
397,0,0,2,1
403,0,0,2,1
409,0,0,2,1
413,0,0,2,1
419,0,0,2,1
425,0,0,2,1
431,0,0,2,1
436,0,0,2,1
442,0,0,2,1
449,0,0,2,1
454,0,0,2,1
459,0,0,2,1
466,0,0,2,1
472,0,0,2,1
478,0,0,2,1
484,0,0,2,1
490,0,0,2,1
496,0,0,2,1
503,0,0,2,1
511,0,0,2,1
516,0,0,2,1
522,0,0,2,1
529,0,0,2,1
535,0,0,2,1
540,0,0,2,1
547,0,0,2,1
553,0,0,2,1
560,0,0,2,1
565,0,0,2,1
571,0,0,2,1
578,0,0,2,1
583,0,0,2,1
589,0,0,2,1
595,0,0,2,1
601,0,0,2,1
606,0,0,2,1
613,0,0,2,1
618,0,0,2,1
624,0,0,2,1
631,0,0,2,1
636,0,0,2,1
643,0,0,2,1
649,0,0,2,1
655,0,0,2,1
660,0,0,2,1
666,0,0,2,1
672,0,0,2,1
679,0,0,2,1
684,0,0,2,1
691,0,0,2,1
697,0,0,2,1
703,0,0,2,1
710,0,0,2,1
716,0,0,2,1
721,0,0,2,1
728,0,0,2,1
734,0,0,2,1
740,0,0,2,1
746,0,0,2,1
752,0,0,2,1
759,0,0,2,1
765,0,0,2,1
770,0,0,2,1
776,0,0,2,1
782,0,0,2,1
792,0,0,2,1
799,0,0,2,1
804,0,0,2,1
811,0,0,2,1
816,0,0,2,1
822,0,0,2,1
829,0,0,2,1
834,0,0,2,1
840,0,0,2,1
846,0,0,2,1
852,0,0,2,1
858,0,0,2,1
864,0,0,2,1
870,0,0,2,1
877,0,0,2,1
883,0,0,2,1
