
20240628235048,0,0
20240628235048,5,0,0,960,540
20240628235048,42,0,0,960,540
20240628235048,48,0,0,960,540
20240628235048,59,0,0,960,540
20240628235048,68,0,0,960,540
20240628235048,80,0,0,960,540
20240628235048,94,0,0,960,540
20240628235048,107,0,0,960,540
20240628235048,117,0,0,960,540
20240628235048,130,0,0,960,540
20240628235048,145,0,0,960,540
20240628235048,159,0,0,960,540
20240628235048,171,0,0,960,540
20240628235048,183,0,0,960,540
20240628235048,193,0,0,960,540
20240628235048,203,0,0,960,540
20240628235048,215,0,0,960,540
20240628235048,230,0,0,960,540
20240628235048,240,0,0,960,540
20240628235048,252,0,0,960,540
20240628235048,263,0,0,960,540
20240628235048,274,0,0,960,540
20240628235048,283,0,0,960,540
20240628235048,297,0,0,960,540
20240628235049,324,0,0,953.9409,497.7458
20240628235049,333,0,0,936.235,450.8806
20240628235049,345,0,0,916.2844,403.7495
20240628235049,357,0,0,889.4808,343.4903
20240628235049,370,0,0,859.8885,282.235
20240628235049,384,0,0,831.3589,264.5816
20240628235049,395,0,0,812.2161,251.726
20240628235049,407,0,0,793.7205,239.2218
20240628235049,422,0,0,779.9681,240.1502
20240628235049,437,0,0,766.196,258.812
20240628235049,450,0,0,755.2491,269.7927
20240628235049,460,0,0,745.0186,281.0497
20240628235049,471,0,0,735.0948,292.9973
20240628235049,484,0,0,730.134,303.2235
20240628235049,497,0,0,726.681,297.6684
20240628235049,510,0,0,733.538,293.0535
20240628235049,526,0,0,741.2012,288.5439
20240628235049,537,0,0,751.8803,283.0808
20240628235049,548,0,0,759.4252,279.1724
20240628235049,561,0,0,767.5576,274.5901
20240628235049,574,0,0,770.2365,273.7609
20240628235049,587,0,0,776.9908,273.4117
20240628235049,598,0,0,782.4639,273.3114
20240628235049,610,0,0,788.3247,273.0347
20240628235049,624,0,0,804.5178,282.9041
20240628235049,634,0,0,818.3444,294.6158
20240628235049,650,0,0,829.3905,314.5895
20240628235049,661,0,0,840.2431,334.6985
20240628235049,673,0,0,854.6041,358.4803
20240628235049,683,0,0,859.967,372.4022
20240628235049,697,0,0,883.6603,387.3423
20240628235049,710,0,0,908.9521,393.2723
20240628235049,723,0,0,934.8545,399.0516
20240628235049,733,0,0,972.152,412.3595
20240628235049,748,0,0,1010.679,425.4343
20240628235049,759,0,0,1032.927,435.5645
20240628235049,771,0,0,1054.283,445.3858
20240628235049,781,0,0,1075.613,455.0427
20240628235049,794,0,0,1092.115,439.5502
20240628235049,809,0,0,1108.21,423.0586
20240628235049,822,0,0,1118.841,412.6447
20240628235049,836,0,0,1129.11,406.9057
20240628235049,849,0,0,1139.486,401.4432
20240628235049,860,0,0,1139.073,411.1492
20240628235049,872,0,0,1137.873,421.4922
20240628235049,884,0,0,1139.699,430.0115
20240628235049,897,0,0,1141.016,434.0795
20240628235049,910,0,0,1137.74,438.1304
20240628235049,923,0,0,1135.068,440.8569
20240628235049,934,0,0,1131.792,449.4985
20240628235049,946,0,0,1128.722,456.2018
20240628235049,960,0,0,1124.891,460.4254
20240628235049,977,0,0,1124.983,464.472
20240628235049,987,0,0,1121.412,466.5573
20240628235049,1000,0,0,1117.853,462.6599
20240628235049,1012,0,0,1114.847,455.4191
20240628235049,1026,0,0,1112.465,450.2796
20240628235049,1039,0,0,1109.982,433.7907
20240628235049,1054,0,0,1111.498,414.7404
20240628235049,1066,0,0,1113.203,394.4599
20240628235049,1078,0,0,1118.109,370.5855
20240628235049,1092,0,0,1123.596,345.7726
20240628235049,1105,0,0,1128.905,335.8311
20240628235049,1120,0,0,1134.337,330.6548
20240628235049,1133,0,0,1140.192,325.1563
20240628235049,1149,0,0,1142.561,325.9646
20240628235049,1160,0,0,1144.299,332.4583
20240628235049,1175,0,0,1146.43,335.711
20240628235049,1188,0,0,1148.564,341.7524
20240628235049,1204,0,0,1150.42,349.6305
20240628235049,1217,0,0,1158.951,365.4585
20240628235049,1230,0,0,1167.756,377.1581
20240628235049,1242,0,0,1173.065,386.2353
20240628235049,1256,0,0,1177.797,392.3199
20240628235049,1268,0,0,1182.157,398.2525
20240628235049,1280,0,0,1180.675,397.995
20240628235049,1292,0,0,1178.893,397.5258
20240628235049,1308,0,0,1180.661,401.4305
20240628235050,1327,0,0,1182.715,405.8345
20240628235050,1337,0,0,1186.444,414.1709
20240628235050,1349,0,0,1189.143,421.267
20240628235050,1361,0,0,1190.176,427.0753
20240628235050,1372,0,0,1190.747,431.0142
20240628235050,1388,0,0,1191.105,433.524
20240628235050,1400,0,0,1189.885,432.0775
20240628235050,1414,0,0,1188.389,429.7557
20240628235050,1429,0,0,1188.605,428.5329
20240628235050,1439,0,0,1189.394,426.497
20240628235050,1450,0,0,1190.457,425.5494
20240628235050,1466,0,0,1190.532,421.8836
20240628235050,1478,0,0,1190.859,418.6079
20240628235050,1490,0,0,1188.889,415.4021
20240628235050,1504,0,0,1186.301,412.8712
20240628235050,1517,0,0,1182.641,409.7238
20240628235050,1530,0,0,1179.94,409.3394
20240628235050,1541,0,0,1179.882,410.299
20240628235050,1554,0,0,1182.324,411.3445
20240628235050,1569,0,0,1185.666,412.3918
20240628235050,1584,0,0,1190.156,414.1541
20240628235050,1597,0,0,1196.209,414.2918
20240628235050,1609,0,0,1199.647,413.1133
20240628235050,1623,0,0,1209.375,409.9417
20240628235050,1635,0,0,1218.898,406.6176
20240628235050,1649,0,0,1229.273,405.073
20240628235050,1662,0,0,1238.552,405.2566
20240628235050,1677,0,0,1251.703,405.5676
20240628235050,1692,0,0,1258.575,407.7427
20240628235050,1704,0,0,1269.166,410.6653
20240628235050,1719,0,0,1279.209,411.8036
20240628235050,1732,0,0,1291.827,418.7595
20240628235050,1743,0,0,1300.712,425.861
20240628235050,1756,0,0,1312.211,433.2667
20240628235050,1768,0,0,1319.843,440.2855
20240628235050,1782,0,0,1333.199,451.8665
20240628235050,1798,0,0,1344.419,458.0558
20240628235050,1815,0,0,1358.819,465.752
20240628235050,1833,0,0,1370.244,471.9171
20240628235050,1842,0,0,1381.489,477.9006
20240628235050,1853,0,0,1386.784,479.2343
20240628235050,1864,0,0,1390.869,481.8546
20240628235050,1880,0,0,1391.729,481.7131
20240628235050,1891,0,0,1392.759,482.6389
20240628235050,1905,0,0,1393.467,483.833
20240628235050,1918,0,0,1393.98,484.9411
20240628235050,1932,0,0,1396.019,485.9366
20240628235050,1944,0,0,1397.947,487.9218
20240628235050,1956,0,0,1402.04,489.8091
20240628235050,1969,0,0,1406.466,491.3471
20240628235050,1981,0,0,1409.602,495.0663
20240628235050,1993,0,0,1411.381,497.1952
20240628235050,2006,0,0,1410.851,503.7516
20240628235050,2020,0,0,1407.733,510.8659
20240628235050,2034,0,0,1402.965,520.6507
20240628235050,2052,1,1,1399.478,531.6016
20240628235050,2065,1,1,1395.946,543.4763
20240628235050,2078,1,1,1394.294,549.6162
20240628235050,2092,1,1,1392.899,555.4889
20240628235050,2107,1,1,1392.762,558.7091
20240628235050,2119,1,1,1392.504,558.6601
20240628235050,2132,1,1,1393.795,557.1913
20240628235050,2156,1,1,1395.771,557.1667
20240628235050,2170,1,1,1395.958,557.0905
20240628235050,2180,1,1,1396.353,557.1445
20240628235050,2194,1,1,1391.696,556.0988
20240628235050,2207,1,1,1383.003,554.2489
20240628235050,2221,1,1,1373.102,551.9042
20240628235050,2234,1,1,1362.686,550.1811
20240628235050,2246,1,1,1351.93,548.2376
20240628235050,2258,1,1,1346.731,548.1379
20240628235050,2271,1,1,1344.067,549.2141
20240628235050,2285,1,1,1341.064,550.0466
20240628235050,2299,1,1,1338.934,549.2834
20240628235050,2308,1,1,1336.803,548.4614
20240628235050,2316,1,1,1335.227,547.0011
20240628235051,2328,1,1,1333.802,545.3537
20240628235051,2339,1,1,1333.461,544.0972
20240628235051,2351,1,1,1329.438,542.088
20240628235051,2364,1,1,1325.378,539.9926
20240628235051,2377,1,1,1314.225,536.6194
20240628235051,2392,1,1,1279.772,523.7283
20240628235051,2406,1,1,1242.155,509.8005
20240628235051,2422,1,1,1197.238,501.963
20240628235051,2439,1,1,1150.564,494.2748
20240628235051,2450,1,1,1097.067,489.0182
20240628235051,2462,1,1,1065.398,493.5244
20240628235051,2472,1,1,1036.177,499.3139
20240628235051,2482,1,1,1014.829,515.5729
20240628235051,2495,1,1,993.746,533.5715
20240628235051,2510,1,1,965.3107,547.1457
20240628235051,2520,1,1,936.2603,560.9218
20240628235051,2533,1,1,908.0336,576.4784
20240628235051,2546,1,1,883.1971,577.4701
20240628235051,2559,1,1,851.3024,582.1027
20240628235051,2574,1,1,837.455,590.7795
20240628235051,2587,1,1,821.9903,600.4177
20240628235051,2603,1,1,805.2134,608.6252
20240628235051,2615,1,1,786.868,617.9021
20240628235051,2628,1,1,776.5319,622.2726
20240628235051,2643,1,1,766.6508,627.7886
20240628235051,2656,1,1,757.1719,630.9678
20240628235051,2667,1,1,748.0143,633.7174
20240628235051,2680,1,1,741.0235,635.0638
20240628235051,2693,1,1,733.9403,636.7059
20240628235051,2707,1,1,728.2057,636.2511
20240628235051,2719,1,1,723.0178,637.3073
20240628235051,2731,1,1,717.6737,638.1333
20240628235051,2744,1,1,712.2053,638.9051
20240628235051,2756,1,1,707.4966,638.5932
20240628235051,2770,1,1,702.9443,638.1714
20240628235051,2781,1,1,700.8057,637.6685
20240628235051,2792,1,1,699.6251,637.3904
20240628235051,2803,1,1,699.0176,637.1291
20240628235051,2814,1,1,698.0357,637.7094
20240628235051,2826,1,1,697.1854,638.4629
20240628235051,2839,1,1,696.5448,639.2604
20240628235051,2851,1,1,696.0505,640.1826
20240628235051,2862,1,1,695.6524,641.2236
20240628235051,2874,1,1,695.8374,643.2511
20240628235051,2888,1,1,696.1417,645.4049
20240628235051,2899,1,1,698.8064,647.4182
20240628235051,2914,1,1,701.696,649.5443
20240628235051,2931,1,1,705.6529,655.6736
20240628235051,2945,1,1,712.5161,660.7151
20240628235051,2960,1,1,719.9369,666.1
20240628235051,2974,1,1,729.0864,673.361
20240628235051,2985,1,1,738.4927,680.9254
20240628235051,2997,1,1,747.0495,684.8856
20240628235051,3012,1,1,754.5251,691.0658
20240628235051,3025,1,1,760.8934,697.3713
20240628235051,3038,1,1,763.4956,702.173
20240628235051,3051,1,1,764.4713,701.1129
20240628235051,3064,1,1,765.2567,699.5732
20240628235051,3076,1,1,763.4338,694.4081
20240628235051,3090,1,1,762.0463,688.7455
20240628235051,3103,1,1,760.0826,681.9698
20240628235051,3117,1,1,759.1874,680.7552
20240628235051,3133,1,1,758.5287,679.8138
20240628235051,3146,1,1,758.5671,680.2327
20240628235051,3160,1,1,767.4962,679.3592
20240628235051,3175,1,1,777.1945,679.0994
20240628235051,3188,1,1,789.3231,678.8135
20240628235051,3202,1,1,801.2209,678.3793
20240628235051,3215,1,1,814.3064,678.6454
20240628235051,3226,1,1,818.5426,680.0929
20240628235051,3241,1,1,822.8831,679.4263
20240628235051,3254,2,2,824.8673,678.4312
20240628235051,3267,2,2,827.2697,677.7584
20240628235051,3277,2,2,828.5459,676.0425
20240628235051,3290,2,2,830.3387,675.9176
20240628235051,3305,2,2,831.6083,677.7689
20240628235051,3317,2,2,833.1046,679.5386
20240628235052,3332,2,2,836.3369,679.5804
20240628235052,3343,2,2,840.0156,679.5055
20240628235052,3357,2,2,841.8602,677.4966
20240628235052,3369,2,2,843.7629,675.3856
20240628235052,3382,2,2,844.758,674.2504
20240628235052,3393,2,2,843.6515,674.4194
20240628235052,3407,2,2,840.9335,674.7245
20240628235052,3420,2,2,839.6169,675.345
20240628235052,3434,2,2,836.3471,679.7246
20240628235052,3446,2,2,833.7479,683.4441
20240628235052,3458,2,2,823.304,685.2664
20240628235052,3470,2,2,813.6196,687.0573
20240628235052,3481,2,2,803.402,689.6024
20240628235052,3492,2,2,794.7387,688.46
20240628235052,3505,2,2,785.405,688.0154
20240628235052,3518,2,2,783.6671,689.4286
20240628235052,3530,2,2,783.6089,694.0009
20240628235052,3548,2,2,784.1379,698.0757
20240628235052,3559,2,2,791.6088,701.7986
20240628235052,3572,2,2,800.54,704.7736
20240628235052,3586,2,2,811.2443,713.0947
20240628235052,3600,2,2,821.2734,718.6383
20240628235052,3613,2,2,835.0458,719.7067
20240628235052,3628,2,2,842.9937,721.0721
20240628235052,3646,2,2,869.6159,729.345
20240628235052,3661,2,2,894.9475,730.6541
20240628235052,3677,2,2,921.317,731.954
20240628235052,3696,2,2,948.7421,739.5643
20240628235052,3704,2,2,980.237,746.8055
20240628235052,3718,2,2,993.687,747.4263
20240628235052,3732,2,2,1010.493,750.5727
20240628235052,3747,2,2,1026.585,753.9237
20240628235052,3758,2,2,1037.407,754.2981
20240628235052,3770,2,2,1043.88,755.2952
20240628235052,3784,2,2,1051.855,758.6099
20240628235052,3796,2,2,1056.699,761.3875
20240628235052,3806,2,2,1063.359,764.0236
20240628235052,3818,2,2,1070.851,767.762
20240628235052,3832,2,2,1078.027,769.6046
20240628235052,3846,2,2,1082.635,768.8635
20240628235052,3858,2,2,1087.528,769.2821
20240628235052,3867,2,2,1089.885,769.5627
20240628235052,3879,2,2,1091.958,769.819
20240628235052,3892,2,2,1095.059,769.5977
20240628235052,3906,2,2,1098.039,769.3101
20240628235052,3921,2,2,1102.41,766.996
20240628235052,3933,2,2,1106.776,764.5795
20240628235052,3953,2,2,1112.378,761.0883
20240628235052,3964,2,2,1118.579,760.5356
20240628235052,3978,2,2,1125.035,760.0652
20240628235052,3992,2,2,1131.037,762.5958
20240628235052,4005,2,2,1137.099,765.2134
20240628235052,4019,2,2,1142.498,769.0928
20240628235052,4032,2,2,1146.234,772.3338
20240628235052,4043,2,2,1150.348,778.4769
20240628235052,4059,2,2,1152.935,782.588
20240628235052,4073,2,2,1155.078,788.3583
20240628235052,4087,2,2,1156.561,794.054
20240628235052,4101,2,2,1157.284,800.4168
