18,0,0,407.875,199.25
782,0,0,960,438.625
819,0,0,960,426.75
831,0,0,960,426.75
836,0,0,960,426.75
839,0,0,960,426.75
842,0,0,960,426.75
846,0,0,960,426.75
856,0,0,960,426.75
864,0,0,960,426.75
874,0,0,960,426.75
878,0,0,960,426.75
883,0,0,960,426.75
895,0,0,960,426.75
902,0,0,960,426.75
910,0,0,960,426.75
915,0,0,960,426.75
924,0,0,960,426.75
929,0,0,960,426.75
943,0,0,960,426.75
948,0,0,960,426.75
957,0,0,960,426.75
963,0,0,960,426.75
977,0,0,960,426.75
982,0,0,960,426.75
989,0,0,960,426.75
995,0,0,960,426.75
1007,0,0,960,426.75
1013,0,0,960,426.75
1020,0,0,960,426.75
1029,0,0,960,426.75
1038,0,0,960,426.75
1045,0,0,960,426.75
1051,0,0,960,426.75
1058,0,0,960,426.75
1066,0,0,960,426.75
1071,0,0,960,426.75
1084,0,0,960,426.75
1091,0,0,960,426.75
1098,0,0,960,426.75
1107,0,0,960,426.75
1115,0,0,960,426.75
1121,0,0,960,426.75
1129,0,0,960,426.75
1133,0,0,960,426.75
1142,0,0,960,426.75
1148,0,0,960,426.75
1154,0,0,960,426.75
1161,0,0,960,426.75
1168,0,0,960,426.75
1176,0,0,960,426.75
1185,0,0,960,426.75
1191,0,0,960,426.75
1199,0,0,960,426.75
1210,0,0,960,426.75
1213,0,0,960,426.75
1223,0,0,960,426.75
1233,0,0,960,426.75
1239,0,0,960,426.75
1247,0,0,960,426.75
1253,0,0,960,426.75
1260,0,0,960,426.75
1265,0,0,960,426.75
1270,0,0,960,426.75
1277,0,0,960,426.75
1286,0,0,960,426.75
1291,0,0,960,426.75
1298,0,0,960,426.75
1304,0,0,960,426.75
1312,0,0,960,426.75
1320,0,0,960,426.75
1329,0,0,960,426.75
1336,0,0,960,426.75
1344,0,0,960,426.75
1351,0,0,960,426.75
1356,0,0,960,426.75
1362,0,0,960,426.75
1367,0,0,960,426.75
1374,0,0,960,426.75
1381,0,0,960,426.75
1386,0,0,960,426.75
1392,0,0,960,426.75
1398,0,0,960,426.75
1404,0,0,960,426.75
1409,0,0,960,426.75
1416,0,0,960,426.75
1421,0,0,960,426.75
1427,0,0,960,426.75
1434,0,0,960,426.75
1439,0,0,960,426.75
1445,0,0,960,426.75
1451,0,0,960,426.75
1456,0,0,960,426.75
1460,0,0,960,426.75
1469,0,0,960,426.75
1475,0,0,960,426.75
1480,0,0,960,426.75
1485,0,0,960,426.75
1492,0,0,960,426.75
1498,0,0,960,426.75
1505,0,0,960,426.75
1513,0,0,960,426.75
1519,0,0,960,426.75
1526,0,0,960,426.75
1531,0,0,960,426.75
1536,0,0,960,426.75
1541,0,0,960,426.75
1548,0,0,960,426.75
1554,0,0,960,426.75
1559,0,0,960,426.75
1565,0,0,960,426.75
1572,0,0,960,426.75
1578,0,0,960,426.75
1582,0,0,960,426.75
1588,0,0,960,426.75
1597,0,0,960,426.75
1614,1,1,960,426.75
1622,1,1,960,426.75
1628,1,1,960,426.75
1634,1,1,960,426.75
1641,1,1,960,426.75
1648,1,1,960,426.75
1655,1,1,960,426.75
1663,1,1,960,426.75
1670,1,1,960,426.75
1674,1,1,960,426.75
1680,1,1,960,426.75
1690,1,1,960,426.75
1695,1,1,960,426.75
1701,1,1,960,426.75
1706,1,1,960,426.75
1711,1,1,960,426.75
1718,1,1,960,426.75
1722,1,1,960,426.75
1727,1,1,960,426.75
1732,1,1,960,426.75
1737,1,1,960,426.75
1743,1,1,960,426.75
1749,1,1,960,426.75
1753,1,1,960,426.75
1762,1,1,960,426.75
1768,1,1,960,426.75
1774,1,1,960,426.75
1780,1,1,960,426.75
1788,1,1,960,426.75
1794,1,1,960,426.75
1800,1,1,960,426.75
1807,1,1,960,426.75
1813,1,1,960,426.75
1819,1,1,960,426.75
1823,1,1,960,426.75
1830,1,1,960,426.75
1834,1,1,960,426.75
1841,1,1,960,426.75
1847,1,1,960,426.75
1853,1,1,960,426.75
1859,1,1,960,426.75
1867,1,1,960,426.75
1872,1,1,960,426.75
1877,1,1,960,426.75
1883,1,1,960,426.75
1890,1,1,960,426.75
1896,1,1,960,426.75
1902,1,1,960,426.75
1908,1,1,960,426.75
1913,1,1,960,426.75
1919,1,1,960,426.75
1923,1,1,960,426.75
1928,1,1,960,426.75
1935,1,1,960,426.75
1941,1,1,960,426.75
1949,2,1,960,426.75
1956,2,1,960,426.75
1962,2,1,960,426.75
1967,2,1,960,426.75
1971,2,1,960,426.75
1977,2,1,960,426.75
1984,2,1,960,426.75
1991,2,1,960,426.75
1997,2,1,960,426.75
2004,2,1,960,426.75
2012,2,1,960,426.75
2019,2,1,960,426.75
2026,2,1,960,426.75
2033,2,1,960,426.75
2039,2,1,960,426.75
2051,2,1,960,426.75
2061,3,1,960,426.75
2069,3,1,960,426.75
2076,3,1,960,426.75
2081,3,1,960,426.75
2086,3,1,960,426.75
2091,3,1,960,426.75
2097,3,1,960,426.75
2103,3,1,960,426.75
2110,3,1,960,426.75
2116,3,1,960,426.75
2121,3,1,960,426.75
2128,3,1,960,426.75
2135,3,1,960,426.75
2141,3,1,960,426.75
2150,3,1,960,426.75
2156,3,1,960,426.75
2162,3,1,960,426.75
2169,3,1,960,426.75
2177,3,1,960,426.75
2182,3,1,960,426.75
2188,3,1,960,426.75
2193,3,1,960,426.75
2198,3,1,960,426.75
2203,3,1,960,426.75
