ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
0,0,0,2,1
56,0,0,2,1
101,0,0,2,1
112,0,0,2,1
119,0,0,2,1
125,0,0,2,1
133,0,0,2,1
141,0,0,2,1
149,0,0,2,1
158,0,0,2,1
164,0,0,2,1
172,0,0,2,1
180,0,0,2,1
189,0,0,2,1
195,0,0,2,1
203,0,0,2,1
212,0,0,2,1
220,0,0,2,1
229,0,0,2,1
237,0,0,2,1
245,0,0,2,1
253,0,0,2,1
260,0,0,2,1
268,0,0,2,1
276,0,0,2,1
283,0,0,2,1
291,0,0,2,1
297,0,0,2,1
306,0,0,2,1
313,0,0,2,1
321,0,0,2,1
329,0,0,2,1
337,0,0,2,1
343,0,0,2,1
351,0,0,2,1
359,0,0,2,1
365,0,0,2,1
373,0,0,2,1
380,0,0,2,1
389,0,0,2,1
396,0,0,2,1
404,0,0,2,1
412,0,0,2,1
419,0,0,2,1
425,0,0,2,1
433,0,0,2,1
442,0,0,2,1
448,0,0,2,1
455,0,0,2,1
462,0,0,2,1
469,0,0,2,1
477,0,0,2,1
486,0,0,2,1
493,0,0,2,1
499,0,0,2,1
508,0,0,2,1
513,0,0,2,1
521,0,0,2,1
528,0,0,2,1
536,0,0,2,1
543,0,0,2,1
551,0,0,2,1
558,0,0,2,1
564,0,0,2,1
572,0,0,2,1
579,0,0,2,1
588,0,0,2,1
595,0,0,2,1
603,0,0,2,1
610,0,0,2,1
617,0,0,2,1
624,0,0,2,1
631,0,0,2,1
641,0,0,2,1
647,0,0,2,1
655,0,0,2,1
663,0,0,2,1
671,0,0,2,1
678,0,0,2,1
685,0,0,2,1
692,0,0,2,1
698,0,0,2,1
705,0,0,2,1
712,0,0,2,1
720,0,0,2,1
728,0,0,2,1
736,0,0,2,1
742,0,0,2,1
751,0,0,2,1
759,0,0,2,1
765,0,0,2,1
773,0,0,2,1
780,0,0,2,1
788,0,0,2,1
795,0,0,2,1
803,1,1,2,1
811,1,1,2,1
818,1,1,2,1
825,1,1,2,1
832,1,1,2,1
839,1,1,2,1
847,1,1,2,1
855,1,1,2,1
861,1,1,2,1
868,1,1,2,1
876,1,1,2,1
884,1,1,2,1
891,1,1,2,1
897,1,1,2,1
905,1,1,2,1
912,1,1,2,1
920,1,1,2,1
929,1,1,2,1
937,1,1,2,1
944,1,1,2,1
952,1,1,2,1
960,1,1,2,1
967,1,1,2,1
976,1,1,2,1
983,1,1,2,1
990,1,1,2,1
997,1,1,2,1
1005,1,1,2,1
1013,1,1,2,1
1021,1,1,2,1
1028,1,1,2,1
1040,1,1,2,1
1052,1,1,2,1
1059,1,1,2,1
1065,1,1,2,1
1074,1,1,2,1
1080,1,1,2,1
1088,1,1,2,1
1095,1,1,2,1
1102,1,1,2,1
1109,1,1,2,1
1117,1,1,2,1
1124,1,1,2,1
1135,1,1,2,1
1141,1,1,2,1
1149,1,1,2,1
1157,1,1,2,1
1164,1,1,2,1
1172,1,1,2,1
1179,1,1,2,1
1188,1,1,2,1
1194,1,1,2,1
1201,1,1,2,1
1209,1,1,2,1
1215,1,1,2,1
1224,1,1,2,1
1232,1,1,2,1
1240,1,1,2,1
1248,1,1,2,1
1256,1,1,2,1
1263,1,1,2,1
1271,1,1,2,1
1278,1,1,2,1
1286,1,1,2,1
1293,1,1,2,1
1305,1,1,2,1
1311,1,1,2,1
1318,1,1,2,1
1325,1,1,2,1
1332,1,1,2,1
1338,1,1,2,1
1345,1,1,2,1
1353,1,1,2,1
1360,1,1,2,1
1366,1,1,2,1
1374,2,1,2,1
1380,2,1,2,1
1389,2,1,2,1
1396,2,1,2,1
1404,2,1,2,1
1411,2,1,2,1
1418,2,1,2,1
1425,2,1,2,1
1432,2,1,2,1
1440,2,1,2,1
1447,2,1,2,1
1455,2,1,2,1
1462,2,1,2,1
1471,2,1,2,1
1479,2,1,2,1
1487,2,1,2,1
1494,2,1,2,1
1501,2,1,2,1
1509,2,1,2,1
1516,2,1,2,1
1524,2,1,2,1
1533,2,1,2,1
1543,2,1,2,1
1550,2,1,2,1
1558,2,1,2,1
1566,2,1,2,1
1574,2,1,2,1
1580,2,1,2,1
1588,2,1,2,1
1595,2,1,2,1
1602,2,1,2,1
1609,2,1,2,1
1617,2,1,2,1
1624,2,1,2,1
1632,2,1,2,1
1642,2,1,2,1
1648,2,1,2,1
1656,2,1,2,1
1663,2,1,2,1
1671,2,1,2,1
1678,2,1,2,1
1686,2,1,2,1
1694,2,1,2,1
1703,2,1,2,1
1710,2,1,2,1
1718,2,1,2,1
1726,2,1,2,1
1734,2,1,2,1
1745,2,1,2,1
1755,2,1,2,1
1763,2,1,2,1
1772,2,1,2,1
1780,2,1,2,1
1788,2,1,2,1
1796,2,1,2,1
1805,2,1,2,1
1812,2,1,2,1
1822,2,1,2,1
1830,2,1,2,1
1838,2,1,2,1
1846,2,1,2,1
1855,2,1,2,1
1862,2,1,2,1
1870,2,1,2,1
1878,2,1,2,1
1887,2,1,2,1
1895,2,1,2,1
1902,2,1,2,1
1912,2,1,2,1
1919,2,1,2,1
1926,2,1,2,1
1932,2,1,2,1
1940,2,1,2,1
1948,2,1,2,1
1956,2,1,2,1
1962,2,1,2,1
1970,2,1,2,1
1977,2,1,2,1
1985,2,1,2,1
1992,2,1,2,1
1998,2,1,2,1
2008,2,1,2,1
2014,2,1,2,1
2022,2,1,2,1
2029,2,1,2,1
2037,2,1,2,1
2045,2,1,2,1
2053,2,1,2,1
2061,2,1,2,1
2069,2,1,2,1
2077,2,1,2,1
2085,2,1,2,1
2092,2,1,2,1
2100,2,1,2,1
2107,2,1,2,1
2114,2,1,2,1
2122,2,1,2,1
2129,2,1,2,1
2137,2,1,2,1
2144,2,1,2,1
2152,2,1,2,1
2162,2,1,2,1
2175,2,1,2,1
2180,2,1,2,1
2188,2,1,2,1
2195,2,1,2,1
2202,2,1,2,1
2210,2,1,2,1
2218,2,1,2,1
2226,2,1,2,1
2235,3,1,2,1
2241,3,1,2,1
2250,3,1,2,1
2259,3,1,2,1
2265,3,1,2,1
2273,3,1,2,1
2280,3,1,2,1
2288,3,1,2,1
2295,3,1,2,1
2302,3,1,2,1
2310,3,1,2,1
2318,3,1,2,1
2325,3,1,2,1
2331,3,1,2,1
2338,3,1,2,1
2345,3,1,2,1
2356,3,1,2,1
2362,3,1,2,1
2370,3,1,2,1
2377,3,1,2,1
2385,3,1,2,1
2392,3,1,2,1
2399,3,1,2,1
2407,3,1,2,1
2414,3,1,2,1
2422,3,1,2,1
2429,3,1,2,1
2437,3,1,2,1
2443,3,1,2,1
2451,3,1,2,1
2459,3,1,2,1
2464,3,1,2,1
2473,3,1,2,1
2480,3,1,2,1
2488,3,1,2,1
2495,3,1,2,1
2503,3,1,2,1
2510,3,1,2,1
2517,3,1,2,1
2525,3,1,2,1
2531,3,1,2,1
2538,3,1,2,1
2545,3,1,2,1
2553,3,1,2,1
2562,3,1,2,1
2570,3,1,2,1
2577,3,1,2,1
2586,3,1,2,1
2593,3,1,2,1
2600,3,1,2,1
2608,3,1,2,1
2614,3,1,2,1
2621,3,1,2,1
