ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
1,0,0,3,1
60,0,0,3,1
109,0,0,3,1
118,0,0,3,1
127,0,0,3,1
137,0,0,3,1
148,0,0,3,1
156,0,0,3,1
162,0,0,3,1
171,0,0,3,1
177,0,0,3,1
186,0,0,3,1
193,0,0,3,1
200,0,0,3,1
208,0,0,3,1
217,0,0,3,1
225,0,0,3,1
232,0,0,3,1
240,0,0,3,1
246,0,0,3,1
255,0,0,3,1
262,0,0,3,1
272,0,0,3,1
281,0,0,3,1
289,0,0,3,1
298,0,0,3,1
307,0,0,3,1
312,0,0,3,1
320,0,0,3,1
328,0,0,3,1
337,0,0,3,1
343,0,0,3,1
352,0,0,3,1
359,0,0,3,1
367,0,0,3,1
375,0,0,3,1
382,0,0,3,1
391,0,0,3,1
397,0,0,3,1
406,0,0,3,1
412,0,0,3,1
421,0,0,3,1
429,0,0,3,1
438,0,0,3,1
445,0,0,3,1
453,0,0,3,1
460,0,0,3,1
470,0,0,3,1
476,0,0,3,1
485,0,0,3,1
493,0,0,3,1
502,0,0,3,1
509,0,0,3,1
516,0,0,3,1
525,0,0,3,1
532,0,0,3,1
541,0,0,3,1
547,0,0,3,1
556,0,0,3,1
562,0,0,3,1
573,0,0,3,1
578,0,0,3,1
588,0,0,3,1
594,0,0,3,1
602,0,0,3,1
609,0,0,3,1
618,0,0,3,1
625,0,0,3,1
632,0,0,3,1
640,0,0,3,1
647,0,0,3,1
655,0,0,3,1
661,0,0,3,1
670,0,0,3,1
677,0,0,3,1
686,0,0,3,1
692,0,0,3,1
699,0,0,3,1
708,0,0,3,1
714,0,0,3,1
722,0,0,3,1
729,0,0,3,1
738,0,0,3,1
745,0,0,3,1
753,0,0,3,1
761,0,0,3,1
770,0,0,3,1
776,0,0,3,1
784,0,0,3,1
791,0,0,3,1
798,0,0,3,1
806,0,0,3,1
813,0,0,3,1
822,0,0,3,1
829,0,0,3,1
839,0,0,3,1
846,0,0,3,1
856,0,0,3,1
862,0,0,3,1
873,0,0,3,1
880,0,0,3,1
890,0,0,3,1
896,0,0,3,1
905,0,0,3,1
911,0,0,3,1
919,0,0,3,1
926,0,0,3,1
935,0,0,3,1
942,0,0,3,1
950,0,0,3,1
957,0,0,3,1
963,0,0,3,1
972,0,0,3,1
978,0,0,3,1
987,0,0,3,1
994,0,0,3,1
1001,0,0,3,1
1009,0,0,3,1
1016,0,0,3,1
1023,0,0,3,1
1031,0,0,3,1
1039,0,0,3,1
1045,0,0,3,1
1053,0,0,3,1
1060,0,0,3,1
1070,0,0,3,1
1077,0,0,3,1
1085,0,0,3,1
1100,0,0,3,1
1107,0,0,3,1
1113,0,0,3,1
1122,0,0,3,1
1129,0,0,3,1
1137,0,0,3,1
1143,0,0,3,1
1152,0,0,3,1
1161,0,0,3,1
1170,0,0,3,1
1176,0,0,3,1
1186,0,0,3,1
1193,0,0,3,1
1206,0,0,3,1
1213,0,0,3,1
1220,0,0,3,1
1227,0,0,3,1
1235,0,0,3,1
1243,0,0,3,1
1251,0,0,3,1
1259,0,0,3,1
1266,0,0,3,1
1274,0,0,3,1
1281,0,0,3,1
1289,0,0,3,1
1295,0,0,3,1
1303,0,0,3,1
1311,0,0,3,1
1318,0,0,3,1
1326,0,0,3,1
1333,0,0,3,1
1340,0,0,3,1
1347,0,0,3,1
1356,0,0,3,1
1362,0,0,3,1
1371,0,0,3,1
1378,0,0,3,1
1386,0,0,3,1
1393,0,0,3,1
1400,0,0,3,1
1408,0,0,3,1
1415,0,0,3,1
1423,0,0,3,1
1430,0,0,3,1
1439,0,0,3,1
1447,1,1,3,1
1455,1,1,3,1
