ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
0,0,0,0,1
14,0,0,0,1
19,0,0,0,1
24,0,0,0,1
29,0,0,0,1
34,0,0,0,1
39,0,0,0,1
44,0,0,0,1
50,0,0,0,1
54,0,0,0,1
59,0,0,0,1
64,0,0,0,1
69,0,0,0,1
74,0,0,0,1
80,0,0,0,1
85,0,0,0,1
91,0,0,0,1
97,0,0,0,1
104,0,0,0,1
109,0,0,0,1
114,0,0,0,1
119,0,0,0,1
124,0,0,0,1
129,0,0,0,1
134,0,0,0,1
140,0,0,0,1
146,0,0,0,1
151,0,0,0,1
156,0,0,0,1
162,0,0,0,1
167,0,0,0,1
172,0,0,0,1
176,0,0,0,1
183,0,0,0,1
187,0,0,0,1
192,0,0,0,1
198,0,0,0,1
231,0,0,0,1
236,0,0,0,1
243,0,0,0,1
248,0,0,0,1
253,0,0,0,1
257,0,0,0,1
263,0,0,0,1
269,0,0,0,1
273,0,0,0,1
280,0,0,0,1
284,0,0,0,1
289,0,0,0,1
296,0,0,0,1
301,0,0,0,1
306,0,0,0,1
312,0,0,0,1
317,0,0,0,1
322,0,0,0,1
355,0,0,0,1
361,0,0,0,1
366,0,0,0,1
370,0,0,0,1
376,0,0,0,1
381,0,0,0,1
386,0,0,0,1
391,0,0,0,1
396,0,0,0,1
401,0,0,0,1
405,0,0,0,1
413,0,0,0,1
418,0,0,0,1
424,0,0,0,1
429,0,0,0,1
434,0,0,0,1
439,0,0,0,1
445,0,0,0,1
451,0,0,0,1
456,0,0,0,1
462,0,0,0,1
468,0,0,0,1
474,0,0,0,1
480,0,0,0,1
485,0,0,0,1
490,0,0,0,1
497,0,0,0,1
503,0,0,0,1
508,0,0,0,1
514,0,0,0,1
520,0,0,0,1
526,0,0,0,1
532,0,0,0,1
537,0,0,0,1
543,0,0,0,1
550,0,0,0,1
555,0,0,0,1
562,0,0,0,1
568,0,0,0,1
573,0,0,0,1
580,0,0,0,1
585,0,0,0,1
590,0,0,0,1
597,0,0,0,1
603,0,0,0,1
610,0,0,0,1
616,0,0,0,1
623,0,0,0,1
631,0,0,0,1
637,0,0,0,1
644,0,0,0,1
650,0,0,0,1
656,0,0,0,1
663,0,0,0,1
668,0,0,0,1
674,0,0,0,1
681,0,0,0,1
688,0,0,0,1
695,0,0,0,1
703,0,0,0,1
709,0,0,0,1
715,0,0,0,1
721,0,0,0,1
727,0,0,0,1
733,0,0,0,1
739,0,0,0,1
747,0,0,0,1
752,0,0,0,1
758,0,0,0,1
764,0,0,0,1
770,0,0,0,1
780,0,0,0,1
785,0,0,0,1
791,0,0,0,1
797,0,0,0,1
803,0,0,0,1
809,0,0,0,1
816,0,0,0,1
821,0,0,0,1
827,0,0,0,1
834,0,0,0,1
840,0,0,0,1
846,0,0,0,1
852,0,0,0,1
857,0,0,0,1
865,0,0,0,1
870,0,0,0,1
876,0,0,0,1
883,0,0,0,1
888,1,1,0,1
895,1,1,0,1
902,1,1,0,1
907,1,1,0,1
913,1,1,0,1
919,1,1,0,1
925,1,1,0,1
931,1,1,0,1
937,1,1,0,1
945,1,1,0,1
951,1,1,0,1
956,1,1,0,1
964,1,1,0,1
970,1,1,0,1
976,1,1,0,1
983,1,1,0,1
989,1,1,0,1
995,1,1,0,1
1002,1,1,0,1
1007,1,1,0,1
1015,1,1,0,1
1022,1,1,0,1
1028,1,1,0,1
1034,1,1,0,1
1040,1,1,0,1
1046,1,1,0,1
1052,1,1,0,1
1058,1,1,0,1
1065,1,1,0,1
1070,1,1,0,1
1076,1,1,0,1
1083,1,1,0,1
1088,1,1,0,1
1095,1,1,0,1
1100,1,1,0,1
1106,1,1,0,1
1113,1,1,0,1
1118,1,1,0,1
1125,1,1,0,1
1131,1,1,0,1
1136,1,1,0,1
1141,1,1,0,1
1148,1,1,0,1
1154,1,1,0,1
1160,1,1,0,1
