ElapsedMilliseconds,Count,CorrectCount,ModeStatic,TestNumber
0,0,0,1,1
15,0,0,1,1
19,0,0,1,1
24,0,0,1,1
30,0,0,1,1
35,0,0,1,1
39,0,0,1,1
44,0,0,1,1
50,0,0,1,1
55,0,0,1,1
60,0,0,1,1
66,0,0,1,1
71,0,0,1,1
75,0,0,1,1
81,0,0,1,1
86,0,0,1,1
92,0,0,1,1
99,0,0,1,1
105,0,0,1,1
109,0,0,1,1
115,0,0,1,1
120,0,0,1,1
125,0,0,1,1
130,0,0,1,1
136,0,0,1,1
140,0,0,1,1
147,0,0,1,1
152,0,0,1,1
157,0,0,1,1
163,0,0,1,1
168,0,0,1,1
173,0,0,1,1
179,0,0,1,1
184,0,0,1,1
190,0,0,1,1
195,0,0,1,1
200,0,0,1,1
233,0,0,1,1
238,0,0,1,1
246,0,0,1,1
251,0,0,1,1
255,0,0,1,1
260,0,0,1,1
266,0,0,1,1
271,0,0,1,1
276,0,0,1,1
281,0,0,1,1
286,0,0,1,1
291,0,0,1,1
297,0,0,1,1
302,0,0,1,1
307,0,0,1,1
314,0,0,1,1
319,0,0,1,1
323,0,0,1,1
358,0,0,1,1
363,0,0,1,1
369,0,0,1,1
373,0,0,1,1
379,0,0,1,1
384,0,0,1,1
389,0,0,1,1
394,0,0,1,1
399,0,0,1,1
404,0,0,1,1
409,0,0,1,1
414,0,0,1,1
419,0,0,1,1
425,0,0,1,1
430,0,0,1,1
435,0,0,1,1
440,0,0,1,1
448,0,0,1,1
454,0,0,1,1
459,0,0,1,1
467,0,0,1,1
472,0,0,1,1
478,0,0,1,1
483,0,0,1,1
491,0,0,1,1
498,0,0,1,1
504,0,0,1,1
509,0,0,1,1
516,0,0,1,1
522,0,0,1,1
528,0,0,1,1
534,0,0,1,1
540,0,0,1,1
547,0,0,1,1
553,0,0,1,1
560,0,0,1,1
568,0,0,1,1
573,0,0,1,1
579,0,0,1,1
586,0,0,1,1
592,0,0,1,1
599,0,0,1,1
605,0,0,1,1
611,0,0,1,1
618,0,0,1,1
624,0,0,1,1
631,0,0,1,1
637,0,0,1,1
643,0,0,1,1
650,0,0,1,1
656,0,0,1,1
663,0,0,1,1
669,0,0,1,1
675,0,0,1,1
682,0,0,1,1
688,0,0,1,1
694,0,0,1,1
701,0,0,1,1
708,0,0,1,1
715,0,0,1,1
721,0,0,1,1
726,0,0,1,1
733,0,0,1,1
739,0,0,1,1
746,0,0,1,1
752,0,0,1,1
757,0,0,1,1
764,0,0,1,1
770,0,0,1,1
775,0,0,1,1
782,0,0,1,1
789,0,0,1,1
794,0,0,1,1
805,0,0,1,1
810,0,0,1,1
817,0,0,1,1
823,0,0,1,1
829,0,0,1,1
836,0,0,1,1
843,0,0,1,1
851,0,0,1,1
857,0,0,1,1
865,0,0,1,1
871,0,0,1,1
876,0,0,1,1
883,0,0,1,1
889,0,0,1,1
895,0,0,1,1
901,0,0,1,1
908,0,0,1,1
914,0,0,1,1
920,0,0,1,1
926,0,0,1,1
933,0,0,1,1
939,0,0,1,1
945,0,0,1,1
952,0,0,1,1
957,0,0,1,1
965,0,0,1,1
971,0,0,1,1
976,0,0,1,1
983,0,0,1,1
989,0,0,1,1
995,0,0,1,1
1002,0,0,1,1
1009,0,0,1,1
1016,0,0,1,1
1022,0,0,1,1
1028,0,0,1,1
1036,0,0,1,1
1042,0,0,1,1
1050,0,0,1,1
1056,0,0,1,1
1061,0,0,1,1
1068,0,0,1,1
1074,0,0,1,1
1081,0,0,1,1
1088,0,0,1,1
1093,0,0,1,1
1100,0,0,1,1
1106,0,0,1,1
1112,0,0,1,1
1119,0,0,1,1
1125,0,0,1,1
1131,0,0,1,1
1136,0,0,1,1
1143,0,0,1,1
1150,0,0,1,1
1155,0,0,1,1
1162,0,0,1,1
1169,0,0,1,1
1175,0,0,1,1
1182,0,0,1,1
1188,0,0,1,1
1194,0,0,1,1
1200,0,0,1,1
1207,0,0,1,1
1212,0,0,1,1
1218,0,0,1,1
1224,0,0,1,1
1231,0,0,1,1
1237,0,0,1,1
1243,0,0,1,1
1250,0,0,1,1
1256,0,0,1,1
1261,0,0,1,1
1268,0,0,1,1
1274,0,0,1,1
1281,0,0,1,1
1287,0,0,1,1
1292,0,0,1,1
1299,0,0,1,1
1305,0,0,1,1
1310,0,0,1,1
1317,0,0,1,1
1323,0,0,1,1
1330,0,0,1,1
1336,0,0,1,1
1341,0,0,1,1
1348,0,0,1,1
1354,0,0,1,1
1361,1,1,1,1
1368,1,1,1,1
1373,1,1,1,1
1380,1,1,1,1
1386,1,1,1,1
1392,1,1,1,1
1399,1,1,1,1
1405,1,1,1,1
1411,1,1,1,1
1418,1,1,1,1
1424,1,1,1,1
1430,1,1,1,1
1436,1,1,1,1
1442,1,1,1,1
1449,1,1,1,1
1454,1,1,1,1
1460,1,1,1,1
1467,1,1,1,1
1473,1,1,1,1
1479,1,1,1,1
1485,1,1,1,1
1491,1,1,1,1
1498,1,1,1,1
1503,1,1,1,1
1510,1,1,1,1
1516,1,1,1,1
1522,1,1,1,1
1528,1,1,1,1
1535,1,1,1,1
1541,1,1,1,1
1548,1,1,1,1
1554,1,1,1,1
1559,1,1,1,1
1567,1,1,1,1
1572,1,1,1,1
1578,1,1,1,1
1585,1,1,1,1
1591,1,1,1,1
1597,1,1,1,1
1603,1,1,1,1
1609,1,1,1,1
1616,1,1,1,1
1623,1,1,1,1
1630,1,1,1,1
