19,0,0,960,540
618,0,0,960,540
663,0,0,960,540
675,0,0,960,540
682,0,0,960,540
694,0,0,960,540
701,0,0,960,540
708,0,0,960,540
715,0,0,960,540
724,0,0,960,540
743,0,0,960,540
750,0,0,960,540
757,0,0,960,540
763,0,0,960,540
771,0,0,960,540
778,0,0,960,540
785,0,0,960,540
791,0,0,960,540
797,0,0,960,540
803,0,0,960,540
810,0,0,960,540
816,0,0,960,540
822,0,0,960,540
829,0,0,960,540
836,0,0,960,540
842,0,0,960,540
848,0,0,960,540
855,0,0,960,540
862,0,0,960,540
870,0,0,960,540
876,0,0,960,540
883,0,0,960,540
890,0,0,960,540
897,0,0,960,540
906,0,0,960,540
921,0,0,960,540
929,0,0,960,540
939,0,0,960,540
948,0,0,960,540
958,0,0,960,540
968,0,0,960,540
977,0,0,960,540
987,0,0,960,540
995,0,0,960,540
1007,0,0,960,540
1016,0,0,960,540
1030,0,0,960,540
1042,0,0,960,540
1053,0,0,960,540
1063,0,0,960,540
1072,0,0,960,540
1084,0,0,960,540
1093,0,0,960,540
1104,0,0,960,540
1116,0,0,960,540
1130,0,0,960,540
1139,0,0,960,540
1147,0,0,960,540
1157,0,0,960,540
1167,0,0,960,540
1176,0,0,960,540
1187,0,0,960,540
1195,0,0,960,540
1207,0,0,960,540
1216,0,0,960,540
1227,0,0,960,540
1237,0,0,960,540
1246,0,0,960,540
1254,0,0,960,540
1262,0,0,960,540
1273,0,0,960,540
1282,0,0,960,540
1293,0,0,960,540
1306,0,0,960,540
1315,0,0,960,540
1323,0,0,960,540
1331,0,0,960,540
1338,0,0,960,540
1345,0,0,960,540
1354,0,0,960,540
1361,0,0,960,540
1370,0,0,960,540
1379,0,0,960,540
1388,0,0,960,540
1398,0,0,960,540
1410,0,0,960,540
1421,0,0,960,540
1430,0,0,960,540
1437,0,0,960,540
1444,0,0,960,540
1451,0,0,960,540
1458,0,0,960,540
1465,0,0,960,540
1472,0,0,960,540
1479,0,0,960,540
1487,0,0,960,540
1493,0,0,960,540
1504,0,0,960,540
1512,0,0,960,540
1519,0,0,960,540
1525,0,0,960,540
1531,0,0,960,540
1539,0,0,960,540
1546,0,0,960,540
1553,0,0,960,540
1559,0,0,960,540
1566,0,0,960,540
1573,0,0,960,540
1580,0,0,960,540
1587,0,0,960,540
1595,0,0,960,540
1604,0,0,960,540
1610,0,0,960,540
1617,0,0,960,540
1623,0,0,960,540
1632,0,0,960,540
1640,0,0,960,540
1646,0,0,960,540
1652,0,0,960,540
1658,0,0,960,540
1667,0,0,960,540
1674,0,0,960,540
1681,0,0,960,540
1689,0,0,960,540
1695,0,0,960,540
1703,0,0,960,540
1710,0,0,960,540
1718,0,0,960,540
1725,0,0,960,540
1732,0,0,960,540
1739,0,0,960,540
1747,0,0,960,540
1755,0,0,960,540
1762,0,0,960,540
1769,0,0,960,540
1776,0,0,960,540
1792,0,0,960,540
1799,0,0,960,540
1808,0,0,960,540
1814,0,0,960,540
1820,0,0,960,540
1826,0,0,960,540
1832,0,0,960,540
1839,0,0,960,540
1846,0,0,960,540
1856,0,0,960,540
1863,0,0,960,540
1872,0,0,960,540
1881,0,0,960,540
1890,0,0,960,540
1896,0,0,960,540
1902,0,0,960,540
1908,0,0,960,540
1916,0,0,960,540
